sale_date,drug_name,territory_id,units_sold,unit_price,revenue
2024-01-14,Revlimid,TER-03,11,6574.86,72323.46
2024-01-14,Crestor,TER-18,21,458.93,9637.53
2024-01-15,Advair,TER-19,66,698.4,46094.4
2024-01-15,Lantus,TER-05,18,910.53,16389.54
2024-01-15,Crestor,TER-03,4,442.42,1769.68
2024-01-15,Opdivo,TER-04,27,7296.41,197003.07
2024-01-15,Gleevec,TER-08,49,4312.42,211308.58
2024-01-15,Lipitor,TER-02,41,380.44,15598.04
2024-01-15,Tecfidera,TER-02,71,1797.76,127640.96
2024-01-15,Lipitor,TER-12,81,362.27,29343.87
2024-01-15,Humira,TER-09,4,2978.02,11912.08
2024-01-15,Keytruda,TER-11,1,8569.89,8569.89
2024-01-15,Neulasta,TER-19,18,3595.9,64726.2
2024-01-15,Rituxan,TER-15,13,4386.1,57019.3
2024-01-15,Crestor,TER-05,5,406.45,2032.25
2024-01-15,Tecfidera,TER-10,1,1796.1,1796.1
2024-01-15,Januvia,TER-15,51,568.24,28980.24
2024-01-15,Advair,TER-13,5,703.51,3517.55
2024-01-15,Lyrica,TER-17,7,423.76,2966.32
2024-01-15,Nexium,TER-17,8,288.95,2311.6
2024-01-15,Crestor,TER-12,154,427.17,65784.18
2024-01-15,Enbrel,TER-13,26,2928.86,76150.36
2024-01-15,Lantus,TER-11,33,956.66,31569.78
2024-01-15,Humira,TER-20,1,3466.14,3466.14
2024-01-15,Rituxan,TER-09,1,4973.3,4973.3
2024-01-15,Humira,TER-15,35,2772.32,97031.2
2024-01-15,Remicade,TER-12,71,2614.45,185625.95
2024-01-15,Lyrica,TER-07,25,481.7,12042.5
2024-01-15,Keytruda,TER-02,1,8825.16,8825.16
2024-01-15,Nexium,TER-08,111,309.93,34402.23
2024-01-15,Advair,TER-04,87,659.35,57363.45
2024-01-15,Rituxan,TER-08,23,5282.52,121497.96
2024-01-15,Januvia,TER-03,7,598.36,4188.52
2024-01-15,Herceptin,TER-11,7,6770.6,47394.2
2024-01-15,Nexium,TER-11,10,257.33,2573.3
2024-01-15,Lyrica,TER-10,117,438.94,51355.98
2024-01-15,Herceptin,TER-15,15,7053.4,105801.0
2024-01-15,Revlimid,TER-01,8,7288.66,58309.28
2024-01-15,Gleevec,TER-11,4,4271.57,17086.28
2024-01-15,Lipitor,TER-09,197,363.53,71615.41
2024-01-15,Januvia,TER-08,227,579.74,131600.98
2024-01-15,Advair,TER-20,46,640.07,29443.22
2024-01-15,Rituxan,TER-06,4,5251.23,21004.92
2024-01-15,Gleevec,TER-14,10,4701.22,47012.2
2024-01-16,Revlimid,TER-04,3,6754.31,20262.93
2024-01-16,Enbrel,TER-16,37,2943.7,108916.9
2024-01-16,Neulasta,TER-07,21,3772.55,79223.55
2024-01-16,Lantus,TER-05,73,927.7,67722.1
2024-01-16,Keytruda,TER-10,1,8728.05,8728.05
2024-01-16,Keytruda,TER-07,6,9548.29,57289.74
2024-01-16,Crestor,TER-01,230,424.5,97635.0
2024-01-16,Januvia,TER-13,32,539.37,17259.84
2024-01-16,Nexium,TER-12,34,294.59,10016.06
2024-01-16,Remicade,TER-09,46,2537.82,116739.72
2024-01-16,Keytruda,TER-16,4,8768.68,35074.72
2024-01-16,Remicade,TER-19,46,2484.2,114273.2
2024-01-16,Humira,TER-13,10,3395.1,33951.0
2024-01-16,Lantus,TER-17,59,913.79,53913.61
2024-01-16,Lyrica,TER-17,19,401.11,7621.09
2024-01-16,Rituxan,TER-10,14,5109.35,71530.9
2024-01-16,Crestor,TER-06,189,452.2,85465.8
2024-01-16,Crestor,TER-11,105,425.34,44660.7
2024-01-16,Lipitor,TER-06,46,362.65,16681.9
2024-01-16,Advair,TER-02,85,785.35,66754.75
2024-01-16,Humira,TER-06,8,3109.93,24879.44
2024-01-16,Lipitor,TER-18,27,333.97,9017.19
2024-01-16,Humira,TER-14,24,3235.79,77658.96
2024-01-16,Lantus,TER-16,17,923.16,15693.72
2024-01-16,Keytruda,TER-13,2,8443.79,16887.58
2024-01-16,Humira,TER-17,17,3357.55,57078.35
2024-01-16,Revlimid,TER-06,15,7162.91,107443.65
2024-01-16,Januvia,TER-04,23,563.93,12970.39
2024-01-17,Lyrica,TER-06,43,466.78,20071.54
2024-01-17,Copaxone,TER-13,16,1141.65,18266.4
2024-01-17,Remicade,TER-14,38,2552.91,97010.58
2024-01-17,Humira,TER-12,2,3194.07,6388.14
2024-01-17,Tecfidera,TER-08,17,1874.3,31863.1
2024-01-17,Lyrica,TER-02,55,439.74,24185.7
2024-01-17,Opdivo,TER-18,5,7833.65,39168.25
2024-01-17,Crestor,TER-20,46,438.74,20182.04
2024-01-17,Humira,TER-19,5,3333.33,16666.65
2024-01-17,Copaxone,TER-17,9,1148.95,10340.55
2024-01-17,Lipitor,TER-07,68,371.22,25242.96
2024-01-17,Copaxone,TER-20,17,1257.12,21371.04
2024-01-17,Enbrel,TER-01,22,2679.52,58949.44
2024-01-17,Copaxone,TER-12,13,1316.24,17111.12
2024-01-17,Nexium,TER-11,35,266.91,9341.85
2024-01-17,Opdivo,TER-11,22,6948.76,152872.72
2024-01-17,Copaxone,TER-10,53,1327.95,70381.35
2024-01-17,Enbrel,TER-19,31,2693.96,83512.76
2024-01-17,Neulasta,TER-06,9,4282.54,38542.86
2024-01-17,Revlimid,TER-20,2,6537.46,13074.92
2024-01-17,Rituxan,TER-01,9,5001.59,45014.31
2024-01-17,Tecfidera,TER-12,27,1786.76,48242.52
2024-01-17,Revlimid,TER-13,2,6638.35,13276.7
2024-01-17,Advair,TER-05,55,581.55,31985.25
2024-01-17,Remicade,TER-20,48,2449.61,117581.28
2024-01-17,Herceptin,TER-06,11,6617.81,72795.91
2024-01-17,Januvia,TER-06,190,550.56,104606.4
2024-01-17,Enbrel,TER-20,3,2660.07,7980.21
2024-01-17,Gleevec,TER-20,6,4581.89,27491.34
2024-01-17,Humira,TER-07,8,3341.57,26732.56
2024-01-17,Nexium,TER-04,85,255.97,21757.45
2024-01-18,Humira,TER-06,4,3285.91,13143.64
2024-01-18,Revlimid,TER-02,25,6218.27,155456.75
2024-01-18,Revlimid,TER-08,27,6554.84,176980.68
2024-01-18,Humira,TER-04,25,3128.08,78202.0
2024-01-18,Humira,TER-15,8,3278.04,26224.32
2024-01-18,Nexium,TER-06,101,297.27,30024.27
2024-01-18,Tecfidera,TER-11,51,1907.67,97291.17
2024-01-18,Lantus,TER-10,129,900.72,116192.88
2024-01-18,Keytruda,TER-03,6,9008.14,54048.84
2024-01-18,Copaxone,TER-15,4,1212.63,4850.52
2024-01-18,Rituxan,TER-18,24,5199.0,124776.0
2024-01-18,Neulasta,TER-07,1,3874.26,3874.26
2024-01-18,Humira,TER-03,8,3474.34,27794.72
2024-01-18,Avastin,TER-01,12,6348.12,76177.44
2024-01-18,Enbrel,TER-11,22,2718.4,59804.8
2024-01-18,Herceptin,TER-08,11,6240.31,68643.41
2024-01-18,Humira,TER-07,35,3338.69,116854.15
2024-01-18,Humira,TER-07,4,3234.99,12939.96
2024-01-18,Gleevec,TER-11,9,4148.01,37332.09
2024-01-18,Herceptin,TER-17,4,6993.23,27972.92
2024-01-18,Gleevec,TER-09,1,4261.76,4261.76
2024-01-18,Herceptin,TER-19,3,6936.96,20810.88
2024-01-18,Copaxone,TER-17,4,1229.6,4918.4
2024-01-18,Lipitor,TER-02,129,361.37,46616.73
2024-01-18,Rituxan,TER-13,8,5241.63,41933.04
2024-01-18,Lyrica,TER-20,53,393.85,20874.05
2024-01-19,Neulasta,TER-13,18,4273.64,76925.52
2024-01-19,Revlimid,TER-17,2,6583.6,13167.2
2024-01-19,Lantus,TER-12,145,987.04,143120.8
2024-01-19,Rituxan,TER-11,1,5137.18,5137.18
2024-01-19,Advair,TER-01,114,689.51,78604.14
2024-01-19,Neulasta,TER-04,32,3674.2,117574.4
2024-01-19,Advair,TER-05,67,750.52,50284.84
2024-01-19,Rituxan,TER-14,26,5168.03,134368.78
2024-01-19,Keytruda,TER-04,22,7194.52,158279.44
2024-01-19,Remicade,TER-11,64,2343.78,150001.92
2024-01-19,Enbrel,TER-08,10,2728.82,27288.2
2024-01-19,Copaxone,TER-18,8,1332.84,10662.72
2024-01-19,Nexium,TER-16,5,314.08,1570.4
2024-01-19,Lyrica,TER-17,42,422.55,17747.1
2024-01-19,Copaxone,TER-13,65,1107.79,72006.35
2024-01-19,Opdivo,TER-18,15,7177.52,107662.8
2024-01-19,Opdivo,TER-20,22,6358.61,139889.42
2024-01-19,Avastin,TER-05,2,5653.82,11307.64
2024-01-19,Enbrel,TER-13,9,2613.85,23524.65
2024-01-19,Keytruda,TER-11,4,8518.79,34075.16
2024-01-19,Gleevec,TER-09,13,4969.31,64601.03
2024-01-19,Tecfidera,TER-09,41,1861.71,76330.11
2024-01-19,Enbrel,TER-05,15,2969.92,44548.8
2024-01-19,Remicade,TER-03,1,2345.89,2345.89
2024-01-19,Copaxone,TER-05,17,1236.29,21016.93
2024-01-19,Remicade,TER-01,71,2530.28,179649.88
2024-01-19,Opdivo,TER-06,3,6911.8,20735.4
2024-01-19,Remicade,TER-06,28,2607.85,73019.8
2024-01-19,Lyrica,TER-15,3,425.26,1275.78
2024-01-19,Humira,TER-13,11,2975.96,32735.56
2024-01-20,Avastin,TER-17,3,5318.96,15956.88
2024-01-20,Rituxan,TER-10,6,5169.32,31015.92
2024-01-20,Lyrica,TER-04,86,446.15,38368.9
2024-01-20,Avastin,TER-12,24,5633.74,135209.76
2024-01-20,Crestor,TER-20,17,439.35,7468.95
2024-01-20,Revlimid,TER-20,6,6341.66,38049.96
2024-01-20,Revlimid,TER-19,4,6974.28,27897.12
2024-01-20,Avastin,TER-13,8,5894.31,47154.48
2024-01-20,Rituxan,TER-06,6,4751.42,28508.52
2024-01-20,Enbrel,TER-03,43,2955.01,127065.43
2024-01-20,Januvia,TER-09,159,578.91,92046.69
2024-01-20,Lantus,TER-18,126,1043.45,131474.7
2024-01-20,Enbrel,TER-08,17,2911.13,49489.21
2024-01-20,Copaxone,TER-18,4,1187.57,4750.28
2024-01-20,Neulasta,TER-17,3,4167.93,12503.79
2024-01-20,Avastin,TER-01,43,5142.27,221117.61
2024-01-20,Januvia,TER-16,1,566.95,566.95
2024-01-20,Lipitor,TER-14,14,360.75,5050.5
2024-01-20,Neulasta,TER-13,7,3891.72,27242.04
2024-01-20,Remicade,TER-17,1,2717.06,2717.06
2024-01-20,Herceptin,TER-09,6,6730.03,40380.18
2024-01-20,Remicade,TER-02,46,2633.42,121137.32
2024-01-20,Revlimid,TER-01,3,7442.77,22328.31
2024-01-20,Remicade,TER-04,61,2488.53,151800.33
2024-01-20,Remicade,TER-13,29,2444.96,70903.84
2024-01-20,Rituxan,TER-11,7,5665.35,39657.45
2024-01-20,Rituxan,TER-04,22,5462.42,120173.24
2024-01-20,Avastin,TER-11,17,5882.59,100004.03
2024-01-20,Tecfidera,TER-10,37,1673.42,61916.54
2024-01-20,Nexium,TER-16,10,304.64,3046.4
2024-01-20,Gleevec,TER-09,13,4629.81,60187.53
2024-01-20,Gleevec,TER-06,18,4593.4,82681.2
2024-01-20,Nexium,TER-13,2,303.41,606.82
2024-01-20,Tecfidera,TER-03,4,1667.4,6669.6
2024-01-20,Lipitor,TER-20,2,340.09,680.18
2024-01-20,Humira,TER-03,13,3040.95,39532.35
2024-01-20,Tecfidera,TER-07,19,1819.6,34572.4
2024-01-20,Nexium,TER-07,7,259.66,1817.62
2024-01-20,Nexium,TER-10,99,288.04,28515.96
2024-01-21,Gleevec,TER-06,9,4701.36,42312.24
2024-01-21,Enbrel,TER-08,14,2828.05,39592.7
2024-01-21,Opdivo,TER-10,8,7163.36,57306.88
2024-01-21,Revlimid,TER-16,17,7237.65,123040.05
2024-01-21,Lyrica,TER-05,28,475.42,13311.76
2024-01-21,Tecfidera,TER-07,26,1753.75,45597.5
2024-01-21,Lantus,TER-11,47,864.23,40618.81
2024-01-21,Lyrica,TER-05,14,416.63,5832.82
2024-01-21,Nexium,TER-20,28,258.82,7246.96
2024-01-21,Lantus,TER-06,13,978.72,12723.36
2024-01-21,Revlimid,TER-06,8,6679.54,53436.32
2024-01-21,Tecfidera,TER-13,16,1694.11,27105.76
2024-01-21,Avastin,TER-08,13,5910.68,76838.84
2024-01-21,Lantus,TER-19,20,996.46,19929.2
2024-01-21,Januvia,TER-04,217,598.19,129807.23
2024-01-21,Lipitor,TER-12,8,341.35,2730.8
2024-01-21,Gleevec,TER-20,1,4230.4,4230.4
2024-01-21,Tecfidera,TER-15,26,1714.26,44570.76
2024-01-21,Advair,TER-01,11,734.51,8079.61
2024-01-21,Nexium,TER-13,154,329.56,50752.24
2024-01-21,Crestor,TER-13,14,425.34,5954.76
2024-01-21,Gleevec,TER-02,55,4187.44,230309.2
2024-01-21,Copaxone,TER-09,23,1083.35,24917.05
2024-01-21,Neulasta,TER-20,11,3636.15,39997.65
2024-01-21,Avastin,TER-18,32,5376.24,172039.68
2024-01-21,Lipitor,TER-10,43,362.19,15574.17
2024-01-21,Avastin,TER-05,12,5796.22,69554.64
2024-01-21,Nexium,TER-02,83,313.22,25997.26
2024-01-21,Humira,TER-15,1,2973.48,2973.48
2024-01-21,Tecfidera,TER-06,4,1936.43,7745.72
2024-01-21,Rituxan,TER-07,19,5285.76,100429.44
2024-01-21,Lipitor,TER-20,9,327.76,2949.84
2024-01-21,Tecfidera,TER-12,14,1805.86,25282.04
2024-01-21,Opdivo,TER-12,6,7550.16,45300.96
2024-01-22,Gleevec,TER-18,1,4430.27,4430.27
2024-01-22,Herceptin,TER-05,24,6360.52,152652.48
2024-01-22,Enbrel,TER-12,62,2852.51,176855.62
2024-01-22,Enbrel,TER-10,11,3028.91,33318.01
2024-01-22,Tecfidera,TER-18,5,1725.93,8629.65
2024-01-22,Copaxone,TER-14,45,1154.81,51966.45
2024-01-22,Avastin,TER-04,12,6387.43,76649.16
2024-01-22,Enbrel,TER-07,52,2958.9,153862.8
2024-01-22,Humira,TER-18,15,3381.56,50723.4
2024-01-22,Lyrica,TER-17,7,443.34,3103.38
2024-01-22,Lipitor,TER-19,129,330.38,42619.02
2024-01-22,Rituxan,TER-04,1,5347.41,5347.41
2024-01-22,Rituxan,TER-05,10,5177.27,51772.7
2024-01-22,Lyrica,TER-15,33,446.62,14738.46
2024-01-22,Advair,TER-09,131,737.09,96558.79
2024-01-22,Revlimid,TER-20,2,6498.97,12997.94
2024-01-22,Revlimid,TER-19,3,7195.17,21585.51
2024-01-22,Januvia,TER-03,33,553.85,18277.05
2024-01-22,Opdivo,TER-08,16,6832.84,109325.44
2024-01-22,Keytruda,TER-01,17,8694.36,147804.12
2024-01-22,Lantus,TER-06,81,904.39,73255.59
2024-01-22,Lantus,TER-02,206,876.23,180503.38
2024-01-22,Lyrica,TER-05,16,473.57,7577.12
2024-01-22,Enbrel,TER-02,58,3002.16,174125.28
2024-01-22,Rituxan,TER-01,5,4688.16,23440.8
2024-01-22,Revlimid,TER-16,1,7138.13,7138.13
2024-01-22,Avastin,TER-09,27,5765.26,155662.02
2024-01-23,Revlimid,TER-04,1,7108.99,7108.99
2024-01-23,Keytruda,TER-07,3,8163.41,24490.23
2024-01-23,Herceptin,TER-09,22,6553.89,144185.58
2024-01-23,Herceptin,TER-19,1,5806.92,5806.92
2024-01-23,Enbrel,TER-18,14,2550.87,35712.18
2024-01-23,Remicade,TER-13,14,2423.66,33931.24
2024-01-23,Lantus,TER-06,29,919.1,26653.9
2024-01-23,Nexium,TER-06,16,302.19,4835.04
2024-01-23,Herceptin,TER-10,4,6524.44,26097.76
2024-01-23,Lantus,TER-09,72,919.06,66172.32
2024-01-23,Herceptin,TER-10,1,6490.26,6490.26
2024-01-23,Lantus,TER-08,19,1015.85,19301.15
2024-01-23,Lipitor,TER-14,181,347.42,62883.02
2024-01-23,Lipitor,TER-15,137,353.72,48459.64
2024-01-23,Remicade,TER-19,9,2532.44,22791.96
2024-01-23,Lyrica,TER-18,30,474.57,14237.1
2024-01-23,Lyrica,TER-03,43,453.63,19506.09
2024-01-23,Lyrica,TER-04,31,406.68,12607.08
2024-01-23,Lyrica,TER-04,44,472.6,20794.4
2024-01-23,Enbrel,TER-04,59,2905.91,171448.69
2024-01-23,Opdivo,TER-08,1,6969.19,6969.19
2024-01-23,Nexium,TER-19,2,284.43,568.86
2024-01-23,Tecfidera,TER-06,16,1829.67,29274.72
2024-01-23,Enbrel,TER-14,49,2727.28,133636.72
2024-01-23,Nexium,TER-19,71,287.05,20380.55
2024-01-23,Opdivo,TER-13,14,6975.64,97658.96
2024-01-23,Avastin,TER-16,1,5409.93,5409.93
2024-01-23,Opdivo,TER-09,18,7369.55,132651.9
2024-01-23,Keytruda,TER-17,14,8602.9,120440.6
2024-01-23,Rituxan,TER-13,2,5095.12,10190.24
2024-01-23,Avastin,TER-07,28,5826.02,163128.56
2024-01-23,Crestor,TER-05,106,421.38,44666.28
2024-01-23,Nexium,TER-16,105,285.88,30017.4
2024-01-23,Humira,TER-09,26,3111.49,80898.74
2024-01-23,Lipitor,TER-17,17,334.65,5689.05
2024-01-23,Enbrel,TER-11,11,2923.52,32158.72
2024-01-23,Advair,TER-11,7,637.42,4461.94
2024-01-23,Crestor,TER-04,156,386.23,60251.88
2024-01-23,Lantus,TER-13,9,1073.08,9657.72
2024-01-23,Neulasta,TER-20,10,3777.19,37771.9
2024-01-23,Crestor,TER-18,22,416.99,9173.78
2024-01-24,Copaxone,TER-05,21,1264.46,26553.66
2024-01-24,Neulasta,TER-09,34,3900.16,132605.44
2024-01-24,Januvia,TER-05,110,555.51,61106.1
2024-01-24,Revlimid,TER-13,1,7405.07,7405.07
2024-01-24,Lyrica,TER-20,34,457.94,15569.96
2024-01-24,Copaxone,TER-15,42,1199.52,50379.84
2024-01-24,Opdivo,TER-18,8,7156.18,57249.44
2024-01-24,Lyrica,TER-04,51,447.28,22811.28
2024-01-24,Nexium,TER-03,210,276.68,58102.8
2024-01-24,Neulasta,TER-11,30,3892.37,116771.1
2024-01-24,Lantus,TER-08,52,914.39,47548.28
2024-01-24,Avastin,TER-13,8,5981.25,47850.0
2024-01-24,Advair,TER-06,6,700.22,4201.32
2024-01-24,Humira,TER-16,18,3236.64,58259.52
2024-01-24,Nexium,TER-15,120,268.62,32234.4
2024-01-24,Humira,TER-20,4,3226.15,12904.6
2024-01-24,Nexium,TER-07,4,296.63,1186.52
2024-01-24,Lantus,TER-19,73,800.56,58440.88
2024-01-24,Gleevec,TER-14,21,4510.53,94721.13
2024-01-24,Advair,TER-18,24,624.05,14977.2
2024-01-24,Rituxan,TER-19,1,5731.95,5731.95
2024-01-24,Gleevec,TER-17,6,4724.83,28348.98
2024-01-24,Humira,TER-13,19,3074.59,58417.21
2024-01-24,Lipitor,TER-13,90,389.36,35042.4
2024-01-24,Gleevec,TER-15,14,4578.78,64102.92
2024-01-24,Nexium,TER-20,39,294.03,11467.17
2024-01-25,Tecfidera,TER-17,60,1653.6,99216.0
2024-01-25,Crestor,TER-03,135,444.31,59981.85
2024-01-25,Lipitor,TER-08,5,358.59,1792.95
2024-01-25,Copaxone,TER-18,42,1158.08,48639.36
2024-01-25,Lipitor,TER-04,75,389.09,29181.75
2024-01-25,Lyrica,TER-01,198,444.83,88076.34
2024-01-25,Remicade,TER-08,7,2605.61,18239.27
2024-01-25,Neulasta,TER-06,11,3835.86,42194.46
2024-01-25,Humira,TER-19,11,3291.19,36203.09
2024-01-25,Enbrel,TER-01,8,2952.78,23622.24
2024-01-25,Enbrel,TER-05,16,2808.32,44933.12
2024-01-25,Copaxone,TER-15,8,1258.0,10064.0
2024-01-25,Avastin,TER-11,19,6007.69,114146.11
2024-01-25,Lantus,TER-15,14,990.64,13868.96
2024-01-25,Advair,TER-06,23,647.53,14893.19
2024-01-25,Rituxan,TER-08,10,5232.49,52324.9
2024-01-25,Keytruda,TER-08,27,8942.23,241440.21
2024-01-25,Neulasta,TER-16,50,3915.26,195763.0
2024-01-25,Lyrica,TER-15,14,460.96,6453.44
2024-01-25,Keytruda,TER-02,10,8158.66,81586.6
2024-01-25,Rituxan,TER-20,16,5018.68,80298.88
2024-01-25,Humira,TER-12,14,3278.08,45893.12
2024-01-25,Lantus,TER-07,92,980.01,90160.92
2024-01-25,Nexium,TER-05,134,287.16,38479.44
2024-01-25,Crestor,TER-14,73,401.76,29328.48
2024-01-25,Neulasta,TER-03,1,3752.76,3752.76
2024-01-25,Herceptin,TER-20,16,6364.75,101836.0
2024-01-25,Neulasta,TER-13,12,3641.71,43700.52
2024-01-25,Rituxan,TER-13,7,5377.78,37644.46
2024-01-25,Copaxone,TER-01,61,1096.26,66871.86
2024-01-26,Neulasta,TER-03,10,4147.84,41478.4
2024-01-26,Avastin,TER-10,2,5458.59,10917.18
2024-01-26,Opdivo,TER-05,1,7601.27,7601.27
2024-01-26,Rituxan,TER-06,28,5237.56,146651.68
2024-01-26,Avastin,TER-09,7,5329.33,37305.31
2024-01-26,Neulasta,TER-14,20,3708.78,74175.6
2024-01-26,Crestor,TER-08,72,369.77,26623.44
2024-01-26,Neulasta,TER-03,48,4162.66,199807.68
2024-01-26,Rituxan,TER-11,3,5756.19,17268.57
2024-01-26,Humira,TER-08,28,3088.35,86473.8
2024-01-26,Advair,TER-12,3,645.42,1936.26
2024-01-26,Lyrica,TER-09,90,438.32,39448.8
2024-01-26,Humira,TER-14,2,3258.88,6517.76
2024-01-26,Neulasta,TER-20,18,3847.24,69250.32
2024-01-26,Revlimid,TER-13,27,6632.49,179077.23
2024-01-26,Lyrica,TER-18,34,468.03,15913.02
2024-01-26,Januvia,TER-15,34,543.98,18495.32
2024-01-26,Enbrel,TER-19,9,2855.24,25697.16
2024-01-26,Tecfidera,TER-13,20,1916.27,38325.4
2024-01-26,Copaxone,TER-12,29,1146.77,33256.33
2024-01-26,Advair,TER-18,35,676.43,23675.05
2024-01-26,Keytruda,TER-13,4,8156.9,32627.6
2024-01-26,Revlimid,TER-09,1,6655.85,6655.85
2024-01-26,Avastin,TER-06,19,5294.94,100603.86
2024-01-26,Gleevec,TER-20,8,4620.0,36960.0
2024-01-26,Copaxone,TER-18,11,1184.11,13025.21
2024-01-26,Lipitor,TER-05,1,341.66,341.66
2024-01-26,Januvia,TER-17,104,573.79,59674.16
2024-01-26,Copaxone,TER-06,1,1206.29,1206.29
2024-01-26,Herceptin,TER-17,1,7382.36,7382.36
2024-01-26,Lantus,TER-07,22,990.29,21786.38
2024-01-27,Nexium,TER-07,175,256.9,44957.5
2024-01-27,Revlimid,TER-18,26,7223.66,187815.16
2024-01-27,Lipitor,TER-15,1,342.13,342.13
2024-01-27,Gleevec,TER-01,1,4470.66,4470.66
2024-01-27,Remicade,TER-18,34,2550.75,86725.5
2024-01-27,Crestor,TER-02,128,372.36,47662.08
2024-01-27,Neulasta,TER-13,6,3781.38,22688.28
2024-01-27,Avastin,TER-17,14,5660.04,79240.56
2024-01-27,Lyrica,TER-09,28,480.43,13452.04
2024-01-27,Rituxan,TER-19,9,5140.54,46264.86
2024-01-27,Tecfidera,TER-18,13,1777.58,23108.54
2024-01-27,Keytruda,TER-01,5,8081.33,40406.65
2024-01-27,Crestor,TER-15,166,382.2,63445.2
2024-01-27,Januvia,TER-18,62,586.17,36342.54
2024-01-27,Lyrica,TER-12,110,403.3,44363.0
2024-01-27,Lipitor,TER-03,276,335.07,92479.32
2024-01-27,Revlimid,TER-06,1,6910.48,6910.48
2024-01-27,Enbrel,TER-09,6,2786.33,16717.98
2024-01-27,Lipitor,TER-04,160,316.88,50700.8
2024-01-27,Opdivo,TER-15,3,7479.78,22439.34
2024-01-27,Keytruda,TER-14,24,8560.59,205454.16
2024-01-27,Gleevec,TER-03,27,4406.32,118970.64
2024-01-27,Lyrica,TER-02,7,462.07,3234.49
2024-01-27,Copaxone,TER-19,27,1141.76,30827.52
2024-01-27,Crestor,TER-07,122,396.99,48432.78
2024-01-27,Opdivo,TER-14,27,7285.08,196697.16
2024-01-27,Revlimid,TER-10,1,7064.89,7064.89
2024-01-27,Opdivo,TER-12,10,7697.14,76971.4
2024-01-27,Nexium,TER-20,82,282.24,23143.68
2024-01-27,Keytruda,TER-16,11,8537.19,93909.09
2024-01-27,Nexium,TER-15,45,290.39,13067.55
2024-01-27,Avastin,TER-13,6,5380.06,32280.36
2024-01-27,Crestor,TER-10,35,341.58,11955.3
2024-01-27,Opdivo,TER-15,21,7275.97,152795.37
2024-01-27,Gleevec,TER-06,6,4657.41,27944.46
2024-01-28,Neulasta,TER-10,6,3881.57,23289.42
2024-01-28,Lipitor,TER-01,83,411.43,34148.69
2024-01-28,Tecfidera,TER-08,47,1763.46,82882.62
2024-01-28,Rituxan,TER-01,14,5176.39,72469.46
2024-01-28,Keytruda,TER-18,6,8405.31,50431.86
2024-01-28,Humira,TER-04,4,3215.4,12861.6
2024-01-28,Tecfidera,TER-09,6,1713.22,10279.32
2024-01-28,Keytruda,TER-07,21,8354.91,175453.11
2024-01-28,Neulasta,TER-04,2,4106.91,8213.82
2024-01-28,Tecfidera,TER-04,1,1806.51,1806.51
2024-01-28,Nexium,TER-12,95,294.12,27941.4
2024-01-28,Gleevec,TER-01,26,4532.46,117843.96
2024-01-28,Nexium,TER-18,35,277.14,9699.9
2024-01-28,Remicade,TER-08,57,2455.57,139967.49
2024-01-28,Lantus,TER-15,46,1081.16,49733.36
2024-01-28,Remicade,TER-06,36,2496.94,89889.84
2024-01-28,Nexium,TER-04,215,323.85,69627.75
2024-01-28,Herceptin,TER-06,17,6693.33,113786.61
2024-01-28,Revlimid,TER-04,1,6767.92,6767.92
2024-01-28,Herceptin,TER-06,9,6791.25,61121.25
2024-01-28,Januvia,TER-19,91,578.83,52673.53
2024-01-28,Copaxone,TER-01,27,1209.21,32648.67
2024-01-28,Lantus,TER-08,9,895.86,8062.74
2024-01-28,Copaxone,TER-03,8,1219.15,9753.2
2024-01-28,Enbrel,TER-11,1,2828.3,2828.3
2024-01-28,Copaxone,TER-15,11,1277.28,14050.08
2024-01-28,Revlimid,TER-10,7,6048.97,42342.79
2024-01-28,Neulasta,TER-19,3,3475.04,10425.12
2024-01-28,Avastin,TER-08,12,6138.66,73663.92
2024-01-28,Enbrel,TER-06,6,2974.22,17845.32
2024-01-28,Remicade,TER-14,16,2595.94,41535.04
2024-01-28,Januvia,TER-02,43,580.91,24979.13
2024-01-28,Lyrica,TER-07,45,505.61,22752.45
2024-01-28,Avastin,TER-15,1,6250.66,6250.66
2024-01-28,Neulasta,TER-14,2,3729.93,7459.86
2024-01-28,Crestor,TER-16,5,433.28,2166.4
2024-01-28,Opdivo,TER-06,3,6719.77,20159.31
2024-01-28,Lyrica,TER-14,92,429.03,39470.76
2024-01-28,Lyrica,TER-12,7,483.03,3381.21
2024-01-28,Lyrica,TER-03,106,476.61,50520.66
2024-01-29,Herceptin,TER-18,5,6492.34,32461.7
2024-01-29,Opdivo,TER-06,6,7248.46,43490.76
2024-01-29,Keytruda,TER-02,14,8289.01,116046.14
2024-01-29,Enbrel,TER-18,32,2653.72,84919.04
2024-01-29,Rituxan,TER-03,5,4888.85,24444.25
2024-01-29,Remicade,TER-20,6,2491.47,14948.82
2024-01-29,Rituxan,TER-19,1,5615.65,5615.65
2024-01-29,Herceptin,TER-16,20,6375.67,127513.4
2024-01-29,Gleevec,TER-13,3,4550.85,13652.55
2024-01-29,Crestor,TER-18,82,410.24,33639.68
2024-01-29,Herceptin,TER-04,29,6681.17,193753.93
2024-01-29,Keytruda,TER-10,19,9087.1,172654.9
2024-01-29,Copaxone,TER-06,5,1268.64,6343.2
2024-01-29,Rituxan,TER-11,15,5509.89,82648.35
2024-01-29,Januvia,TER-05,2,591.93,1183.86
2024-01-29,Copaxone,TER-19,14,1075.96,15063.44
