year_month,drug_name,territory_id,units_sold,revenue,n_transactions,avg_unit_price,month,quarter,year,day_of_week,is_quarter_end,lag_1,lag_3,lag_6,rolling_mean_3,rolling_std_3,drug_encoded,territory_encoded
2024-11-01,Advair,TER-09,93,61792.21000000001,2,650.155,11,4,2024,4,0,124.0,104.0,81.0,114.33333333333333,18.50225211517054,0,8
2024-12-01,Advair,TER-09,94,61763.66,3,654.6,12,4,2024,6,0,93.0,126.0,146.0,103.66666666666667,17.616280348965063,0,8
2025-01-01,Advair,TER-09,150,98491.6,3,672.5833333333334,1,1,2025,2,0,94.0,124.0,102.0,112.33333333333333,32.62412195497885,0,8
2025-02-01,Advair,TER-09,122,87687.7,2,720.73,2,1,2025,5,0,150.0,93.0,104.0,122.0,27.999999999999996,0,8
2025-03-01,Advair,TER-09,172,115202.79000000001,4,674.535,3,1,2025,5,0,122.0,94.0,126.0,148.0,25.059928172283332,0,8
2025-04-01,Advair,TER-09,125,86890.0,1,695.12,4,2,2025,1,0,172.0,150.0,124.0,139.66666666666666,28.0416357107308,0,8
2025-05-01,Advair,TER-09,128,81872.37,3,648.3966666666666,5,2,2025,3,0,125.0,122.0,93.0,141.66666666666666,26.31222782915451,0,8
2025-06-01,Advair,TER-09,89,56623.07,3,673.5766666666667,6,2,2025,6,0,128.0,172.0,94.0,114.0,21.702534414210678,0,8
2025-07-01,Advair,TER-09,109,76223.7,1,699.3,7,3,2025,1,0,89.0,125.0,150.0,108.66666666666667,19.502136635080063,0,8
2025-08-01,Advair,TER-09,89,61521.649999999994,3,691.5833333333334,8,3,2025,4,0,109.0,128.0,122.0,95.66666666666667,11.54700538379242,0,8
2025-09-01,Advair,TER-09,89,61245.0,3,678.9066666666666,9,3,2025,0,0,89.0,89.0,172.0,95.66666666666667,11.54700538379242,0,8
2025-10-01,Advair,TER-09,99,65610.27,1,662.73,10,4,2025,2,0,89.0,109.0,125.0,92.33333333333333,5.773502691896045,0,8
2025-11-01,Advair,TER-09,143,91864.04000000001,3,651.82,11,4,2025,5,0,99.0,89.0,128.0,110.33333333333333,28.7286152352203,0,8
2025-12-01,Advair,TER-09,125,87213.83,2,741.085,12,4,2025,0,0,143.0,89.0,89.0,122.33333333333333,22.12088003071606,0,8
2024-02-01,Advair,TER-10,86,58773.26,1,683.41,2,1,2024,3,0,95.0,,,90.5,6.363961030678928,0,9
2024-03-01,Advair,TER-10,87,56605.88,4,673.725,3,1,2024,4,0,86.0,,,89.33333333333333,4.932882862316246,0,9
2024-04-01,Advair,TER-10,79,55542.59,3,717.52,4,2,2024,0,0,87.0,95.0,,84.0,4.35889894354067,0,9
2024-05-01,Advair,TER-10,116,78003.4,4,690.24,5,2,2024,2,0,79.0,86.0,,94.0,19.467922333931785,0,9
2024-06-01,Advair,TER-10,136,94073.92,1,691.72,6,2,2024,5,0,116.0,87.0,,110.33333333333333,28.919428302325297,0,9
2024-07-01,Advair,TER-10,112,78913.61,4,685.655,7,3,2024,0,0,136.0,79.0,95.0,121.33333333333333,12.858201014657281,0,9
2024-08-01,Advair,TER-10,112,76347.37999999999,4,685.75,8,3,2024,3,0,112.0,116.0,86.0,120.0,13.856406460551026,0,9
2024-09-01,Advair,TER-10,144,99319.68,1,689.72,9,3,2024,6,0,112.0,136.0,87.0,122.66666666666667,18.475208614068027,0,9
2024-10-01,Advair,TER-10,142,99030.8,1,697.4,10,4,2024,1,0,144.0,112.0,79.0,132.66666666666666,17.925772879665008,0,9
2024-11-01,Advair,TER-10,111,73736.04999999999,4,647.9325,11,4,2024,4,0,142.0,112.0,116.0,132.33333333333334,18.502252115170567,0,9
2024-12-01,Advair,TER-10,100,67689.0,1,676.89,12,4,2024,6,0,111.0,144.0,136.0,117.66666666666667,21.779194965226196,0,9
2025-01-01,Advair,TER-10,110,81378.0,1,739.8,1,1,2025,2,0,100.0,142.0,112.0,107.0,6.0827625302982895,0,9
2025-02-01,Advair,TER-10,155,108994.45,1,703.19,2,1,2025,5,0,110.0,111.0,112.0,121.66666666666667,29.29732638541159,0,9
2025-03-01,Advair,TER-10,196,139096.76,4,701.4525,3,1,2025,5,0,155.0,100.0,144.0,153.66666666666666,43.01550108197433,0,9
2025-04-01,Advair,TER-10,110,75922.55,3,699.1966666666667,4,2,2025,1,0,196.0,110.0,142.0,153.66666666666666,43.01550108197433,0,9
2025-05-01,Advair,TER-10,143,96904.05,3,686.09,5,2,2025,3,0,110.0,155.0,111.0,149.66666666666666,43.38586559391589,0,9
2025-06-01,Advair,TER-10,84,55269.69,3,656.0133333333333,6,2,2025,6,0,143.0,196.0,100.0,112.33333333333333,29.569128044860125,0,9
2025-07-01,Advair,TER-10,138,89710.1,4,650.1,7,3,2025,1,0,84.0,110.0,110.0,121.66666666666667,32.715949219506584,0,9
2025-08-01,Advair,TER-10,97,64762.05,1,667.65,8,3,2025,4,0,138.0,143.0,155.0,106.33333333333333,28.183919765237295,0,9
2025-09-01,Advair,TER-10,89,55591.55,3,621.3066666666667,9,3,2025,0,0,97.0,84.0,196.0,108.0,26.286878856189837,0,9
2025-10-01,Advair,TER-10,122,86182.79000000001,2,705.145,10,4,2025,2,0,89.0,138.0,110.0,102.66666666666667,17.214335111567145,0,9
2025-11-01,Advair,TER-10,87,55796.58,1,641.34,11,4,2025,5,0,122.0,97.0,143.0,99.33333333333333,19.65536398374076,0,9
2025-12-01,Advair,TER-10,148,110064.64,1,743.68,12,4,2025,0,0,87.0,89.0,84.0,119.0,30.610455730027933,0,9
2024-02-01,Advair,TER-11,118,82283.26000000001,3,699.6233333333333,2,1,2024,3,0,75.0,,,96.5,30.405591591021544,0,10
2024-03-01,Advair,TER-11,184,114648.56,1,623.09,3,1,2024,4,0,118.0,,,125.66666666666667,54.90294466905517,0,10
2024-04-01,Advair,TER-11,110,69925.9,1,635.69,4,2,2024,0,0,184.0,75.0,,137.33333333333334,40.61198509471475,0,10
2024-05-01,Advair,TER-11,120,77970.0,1,649.75,5,2,2024,2,0,110.0,118.0,,138.0,40.14971979976946,0,10
2024-06-01,Advair,TER-11,140,97328.0,1,695.2,6,2,2024,5,0,120.0,184.0,,123.33333333333333,15.275252316519454,0,10
2024-07-01,Advair,TER-11,79,49664.14,1,628.66,7,3,2024,0,0,140.0,110.0,75.0,113.0,31.09662361093242,0,10
2024-08-01,Advair,TER-11,108,77916.42,3,722.3299999999999,8,3,2024,3,0,79.0,120.0,118.0,109.0,30.512292604784708,0,10
2024-09-01,Advair,TER-11,150,93288.58,4,642.7075,9,3,2024,6,0,108.0,140.0,184.0,112.33333333333333,35.69780572154727,0,10
2024-10-01,Advair,TER-11,92,63268.84,2,693.11,10,4,2024,1,0,150.0,79.0,110.0,116.66666666666667,29.955522584881294,0,10
2024-11-01,Advair,TER-11,102,70845.12,1,694.56,11,4,2024,4,0,92.0,108.0,120.0,114.66666666666667,31.00537587795596,0,10
2024-12-01,Advair,TER-11,114,74641.08,3,675.37,12,4,2024,6,0,102.0,150.0,140.0,102.66666666666667,11.015141094572202,0,10
2025-01-01,Advair,TER-11,103,73188.06,4,710.9124999999999,1,1,2025,2,0,114.0,92.0,79.0,106.33333333333333,6.658328118479385,0,10
2025-02-01,Advair,TER-11,85,63261.96,2,722.355,2,1,2025,5,0,103.0,102.0,108.0,100.66666666666667,14.6401275039985,0,10
2025-03-01,Advair,TER-11,140,97335.33,4,702.1175000000001,3,1,2025,5,0,85.0,114.0,150.0,109.33333333333333,28.041635710730812,0,10
2025-04-01,Advair,TER-11,75,50297.72,4,661.1775,4,2,2025,1,0,140.0,103.0,92.0,100.0,35.0,0,10
2025-05-01,Advair,TER-11,92,66473.84,3,720.0833333333334,5,2,2025,3,0,75.0,85.0,102.0,102.33333333333333,33.70954365359065,0,10
2025-06-01,Advair,TER-11,125,90918.55,2,730.19,6,2,2025,6,0,92.0,140.0,114.0,97.33333333333333,25.423086620891127,0,10
2025-07-01,Advair,TER-11,108,69858.31999999999,2,634.34,7,3,2025,1,0,125.0,75.0,103.0,108.33333333333333,16.502525059315424,0,10
2025-08-01,Advair,TER-11,112,80542.56,1,719.13,8,3,2025,4,0,108.0,92.0,85.0,115.0,8.888194417315603,0,10
2025-09-01,Advair,TER-11,100,76262.0,1,762.62,9,3,2025,0,0,112.0,125.0,140.0,106.66666666666667,6.110100926607809,0,10
2025-10-01,Advair,TER-11,151,98574.31,1,652.81,10,4,2025,2,0,100.0,108.0,75.0,121.0,26.66458325194677,0,10
2025-11-01,Advair,TER-11,130,86421.5,2,660.395,11,4,2025,5,0,151.0,112.0,92.0,127.0,25.632011235952596,0,10
2025-12-01,Advair,TER-11,160,105388.41,4,692.5675,12,4,2025,0,0,130.0,100.0,125.0,147.0,15.39480431834066,0,10
2024-02-01,Advair,TER-12,101,72651.62,3,724.96,2,1,2024,3,0,121.0,,,111.0,14.142135623730951,0,11
2024-03-01,Advair,TER-12,137,89534.14,4,648.1025,3,1,2024,4,0,101.0,,,119.66666666666667,18.036999011291574,0,11
2024-04-01,Advair,TER-12,79,45831.06,1,580.14,4,2,2024,0,0,137.0,121.0,,105.66666666666667,29.280255007997003,0,11
2024-05-01,Advair,TER-12,110,77769.59,2,690.4449999999999,5,2,2024,2,0,79.0,101.0,,108.66666666666667,29.02297940138699,0,11
2024-06-01,Advair,TER-12,71,47361.54,3,636.96,6,2,2024,5,0,110.0,137.0,,86.66666666666667,20.59935274064051,0,11
2024-07-01,Advair,TER-12,78,54888.990000000005,2,699.855,7,3,2024,0,0,71.0,79.0,121.0,86.33333333333333,20.792626898334262,0,11
2024-08-01,Advair,TER-12,63,40763.7,2,640.5550000000001,8,3,2024,3,0,78.0,110.0,101.0,70.66666666666667,7.505553499465144,0,11
2024-09-01,Advair,TER-12,143,97324.91,4,679.015,9,3,2024,6,0,63.0,71.0,137.0,94.66666666666667,42.524502740576914,0,11
2024-10-01,Advair,TER-12,77,54244.19,1,704.47,10,4,2024,1,0,143.0,78.0,79.0,94.33333333333333,42.72391992003231,0,11
2024-11-01,Advair,TER-12,98,65317.22,4,669.8525,11,4,2024,4,0,77.0,63.0,110.0,106.0,33.71943060017473,0,11
2024-12-01,Advair,TER-12,100,68997.56,2,644.5,12,4,2024,6,0,98.0,143.0,71.0,91.66666666666667,12.741009902410928,0,11
2025-01-01,Advair,TER-12,140,88600.2,4,676.5074999999999,1,1,2025,2,0,100.0,77.0,78.0,112.66666666666667,23.692474191889147,0,11
2025-02-01,Advair,TER-12,111,71672.85,4,656.9000000000001,2,1,2025,5,0,140.0,98.0,63.0,117.0,20.66397831977182,0,11
2025-03-01,Advair,TER-12,164,125369.8,1,764.45,3,1,2025,5,0,111.0,100.0,143.0,138.33333333333334,26.53927906581739,0,11
2025-04-01,Advair,TER-12,72,52491.68,4,706.9075,4,2,2025,1,0,164.0,140.0,77.0,115.66666666666667,46.17719494873344,0,11
2025-05-01,Advair,TER-12,133,94228.98999999999,4,695.5125,5,2,2025,3,0,72.0,111.0,98.0,123.0,46.8081189538738,0,11
2025-06-01,Advair,TER-12,158,111493.79999999999,3,705.94,6,2,2025,6,0,133.0,164.0,100.0,121.0,44.23799272118932,0,11
2025-07-01,Advair,TER-12,87,57114.009999999995,4,667.27,7,3,2025,1,0,158.0,72.0,140.0,126.0,36.01388621073821,0,11
2025-08-01,Advair,TER-12,75,51153.4,3,674.5266666666666,8,3,2025,4,0,87.0,133.0,111.0,106.66666666666667,44.85903847981288,0,11
2025-09-01,Advair,TER-12,82,56245.14,3,686.0433333333334,9,3,2025,0,0,75.0,158.0,164.0,81.33333333333333,6.02771377334169,0,11
2025-10-01,Advair,TER-12,128,88031.08,4,660.7925,10,4,2025,2,0,82.0,87.0,72.0,95.0,28.792360097775934,0,11
2025-11-01,Advair,TER-12,118,76241.98000000001,2,641.115,11,4,2025,5,0,128.0,75.0,133.0,109.33333333333333,24.193663082165404,0,11
2025-12-01,Advair,TER-12,95,67905.05,1,714.79,12,4,2025,0,0,118.0,82.0,158.0,113.66666666666667,16.921386861996073,0,11
2024-02-01,Advair,TER-13,130,86851.28,3,673.4833333333333,2,1,2024,3,0,126.0,,,128.0,2.8284271247461903,0,12
2024-03-01,Advair,TER-13,86,49227.26,1,572.41,3,1,2024,4,0,130.0,,,114.0,24.331050121192877,0,12
2024-04-01,Advair,TER-13,68,48782.04,2,692.625,4,2,2024,0,0,86.0,126.0,,94.66666666666667,31.89566323708183,0,12
2024-05-01,Advair,TER-13,94,64899.25,4,677.99,5,2,2024,2,0,68.0,130.0,,82.66666666666667,13.316656236958792,0,12
2024-06-01,Advair,TER-13,123,88574.17,3,707.2400000000001,6,2,2024,5,0,94.0,86.0,,95.0,27.513632984395212,0,12
2024-07-01,Advair,TER-13,90,63609.3,2,706.77,7,3,2024,0,0,123.0,68.0,126.0,102.33333333333333,18.009256878986804,0,12
2024-08-01,Advair,TER-13,81,56009.76,3,691.11,8,3,2024,3,0,90.0,94.0,130.0,98.0,22.113344387495985,0,12
2024-09-01,Advair,TER-13,88,54222.96,1,616.17,9,3,2024,6,0,81.0,123.0,86.0,86.33333333333333,4.725815626252627,0,12
2024-10-01,Advair,TER-13,73,49655.31,2,697.8,10,4,2024,1,0,88.0,90.0,68.0,80.66666666666667,7.505553499465147,0,12
2024-11-01,Advair,TER-13,138,102680.65,4,723.5425,11,4,2024,4,0,73.0,81.0,94.0,99.66666666666667,34.03429642777023,0,12
2024-12-01,Advair,TER-13,136,97182.70999999999,2,732.485,12,4,2024,6,0,138.0,88.0,123.0,115.66666666666667,36.96394639825858,0,12
2025-01-01,Advair,TER-13,95,70797.8,1,745.24,1,1,2025,2,0,136.0,73.0,90.0,123.0,24.26932219902319,0,12
2025-02-01,Advair,TER-13,120,81886.95,2,690.325,2,1,2025,5,0,95.0,138.0,81.0,117.0,20.663978319771818,0,12
2025-03-01,Advair,TER-13,114,80806.68,2,699.645,3,1,2025,5,0,120.0,136.0,88.0,109.66666666666667,13.051181300301252,0,12
2025-04-01,Advair,TER-13,117,77742.97,4,690.385,4,2,2025,1,0,114.0,95.0,73.0,117.0,2.9999999999999525,0,12
2025-05-01,Advair,TER-13,96,67366.55,3,700.5433333333334,5,2,2025,3,0,117.0,120.0,138.0,109.0,11.357816691600535,0,12
2025-06-01,Advair,TER-13,143,98386.86,1,688.02,6,2,2025,6,0,96.0,114.0,136.0,118.66666666666667,23.54428451521373,0,12
2025-07-01,Advair,TER-13,84,55506.96,3,661.66,7,3,2025,1,0,143.0,117.0,95.0,107.66666666666667,31.18225991382493,0,12
2025-08-01,Advair,TER-13,99,66734.42,4,675.8375,8,3,2025,4,0,84.0,96.0,120.0,108.66666666666667,30.664855018951794,0,12
2025-09-01,Advair,TER-13,101,60925.22,1,603.22,9,3,2025,0,0,99.0,143.0,114.0,94.66666666666667,9.291573243177556,0,12
2025-10-01,Advair,TER-13,125,93491.25,1,747.93,10,4,2025,2,0,101.0,84.0,117.0,108.33333333333333,14.468356276140463,0,12
2025-11-01,Advair,TER-13,83,55508.04,3,661.0133333333333,11,4,2025,5,0,125.0,99.0,96.0,103.0,21.071307505705473,0,12
2025-12-01,Advair,TER-13,161,118685.73999999999,2,736.625,12,4,2025,0,0,83.0,101.0,143.0,123.0,39.038442591886266,0,12
2024-02-01,Advair,TER-14,62,41928.79,3,678.38,2,1,2024,3,0,97.0,,,79.5,24.748737341529164,0,13
2024-03-01,Advair,TER-14,102,64402.22,4,655.32,3,1,2024,4,0,62.0,,,87.0,21.79449471770337,0,13
2024-04-01,Advair,TER-14,78,52619.11,3,672.6366666666667,4,2,2024,0,0,102.0,97.0,,80.66666666666667,20.13289182738867,0,13
2024-05-01,Advair,TER-14,67,46572.12,3,691.7800000000001,5,2,2024,2,0,78.0,62.0,,82.33333333333333,17.897858344878397,0,13
2024-06-01,Advair,TER-14,72,46577.14,3,665.82,6,2,2024,5,0,67.0,102.0,,72.33333333333333,5.507570547286086,0,13
2024-07-01,Advair,TER-14,56,38434.53999999999,4,689.225,7,3,2024,0,0,72.0,78.0,97.0,65.0,8.185352771872438,0,13
2024-08-01,Advair,TER-14,51,34512.21,1,676.71,8,3,2024,3,0,56.0,67.0,62.0,59.666666666666664,10.96965511460288,0,13
2024-09-01,Advair,TER-14,84,61500.98,4,717.6949999999999,9,3,2024,6,0,51.0,72.0,102.0,63.666666666666664,17.785762095938793,0,13
2024-10-01,Advair,TER-14,95,66095.29,3,685.4833333333332,10,4,2024,1,0,84.0,56.0,78.0,76.66666666666667,22.898325994127454,0,13
2024-11-01,Advair,TER-14,62,40374.41,4,669.5475,11,4,2024,4,0,95.0,51.0,67.0,80.33333333333333,16.8027775481714,0,13
2024-12-01,Advair,TER-14,101,70737.41,2,707.415,12,4,2024,6,0,62.0,84.0,72.0,86.0,20.99999999999999,0,13
2025-01-01,Advair,TER-14,103,70872.13,4,691.1675,1,1,2025,2,0,101.0,95.0,56.0,88.66666666666667,23.115651263447734,0,13
2025-02-01,Advair,TER-14,71,49614.119999999995,4,681.41,2,1,2025,5,0,103.0,62.0,51.0,91.66666666666667,17.925772879664986,0,13
2025-03-01,Advair,TER-14,118,79663.20999999999,3,669.9033333333333,3,1,2025,5,0,71.0,101.0,84.0,97.33333333333333,24.00694344004111,0,13
2025-04-01,Advair,TER-14,125,89600.26000000001,4,685.11,4,2,2025,1,0,118.0,103.0,95.0,104.66666666666667,29.365512652316028,0,13
2025-05-01,Advair,TER-14,105,74336.84999999999,3,698.52,5,2,2025,3,0,125.0,71.0,62.0,116.0,10.14889156509218,0,13
2025-06-01,Advair,TER-14,125,80097.95999999999,4,654.745,6,2,2025,6,0,105.0,118.0,101.0,118.33333333333333,11.547005383792483,0,13
2025-07-01,Advair,TER-14,80,54882.840000000004,3,684.5233333333332,7,3,2025,1,0,125.0,125.0,103.0,103.33333333333333,22.546248764114452,0,13
2025-08-01,Advair,TER-14,92,61897.78999999999,4,675.8575000000001,8,3,2025,4,0,80.0,105.0,71.0,99.0,23.302360395462067,0,13
2025-09-01,Advair,TER-14,105,70600.68000000001,2,672.3,9,3,2025,0,0,92.0,125.0,118.0,92.33333333333333,12.503332889007334,0,13
2025-10-01,Advair,TER-14,77,56658.09,2,734.01,10,4,2025,2,0,105.0,80.0,125.0,91.33333333333333,14.01189970465577,0,13
2025-11-01,Advair,TER-14,84,58150.759999999995,3,708.6500000000001,11,4,2025,5,0,77.0,92.0,105.0,88.66666666666667,14.571661996262899,0,13
2025-12-01,Advair,TER-14,133,93159.85,1,700.45,12,4,2025,0,0,84.0,105.0,125.0,98.0,30.5122926047847,0,13
2024-02-01,Advair,TER-15,120,83402.45999999999,3,674.5,2,1,2024,3,0,92.0,,,106.0,19.79898987322333,0,14
2024-03-01,Advair,TER-15,134,95204.32,1,710.48,3,1,2024,4,0,120.0,,,115.33333333333333,21.385353243127255,0,14
2024-04-01,Advair,TER-15,113,78393.3,3,680.1333333333333,4,2,2024,0,0,134.0,92.0,,122.33333333333333,10.692676621563631,0,14
2024-05-01,Advair,TER-15,91,62557.95,1,687.45,5,2,2024,2,0,113.0,120.0,,112.66666666666667,21.50193789716019,0,14
2024-06-01,Advair,TER-15,125,87034.84,3,703.37,6,2,2024,5,0,91.0,134.0,,109.66666666666667,17.24335620850342,0,14
2024-07-01,Advair,TER-15,82,57649.2,3,694.18,7,3,2024,0,0,125.0,113.0,92.0,99.33333333333333,22.678918257565407,0,14
2024-08-01,Advair,TER-15,46,32206.579999999998,2,699.755,8,3,2024,3,0,82.0,91.0,120.0,84.33333333333333,39.551653989856526,0,14
2024-09-01,Advair,TER-15,71,44147.29,3,652.4466666666667,9,3,2024,6,0,46.0,125.0,134.0,66.33333333333333,18.448125469362278,0,14
2024-10-01,Advair,TER-15,99,67218.72,4,685.355,10,4,2024,1,0,71.0,82.0,113.0,72.0,26.5141471671257,0,14
2024-11-01,Advair,TER-15,88,58885.08,2,667.605,11,4,2024,4,0,99.0,46.0,91.0,86.0,14.106735979665876,0,14
2024-12-01,Advair,TER-15,82,56766.65,3,686.34,12,4,2024,6,0,88.0,71.0,125.0,89.66666666666667,8.621678104251696,0,14
2025-01-01,Advair,TER-15,102,66971.01,4,673.8625,1,1,2025,2,0,82.0,99.0,82.0,90.66666666666667,10.263202878893757,0,14
2025-02-01,Advair,TER-15,91,61964.63,1,680.93,2,1,2025,5,0,102.0,88.0,46.0,91.66666666666667,10.016652800877802,0,14
2025-03-01,Advair,TER-15,108,72968.34,3,671.7966666666666,3,1,2025,5,0,91.0,82.0,71.0,100.33333333333333,8.621678104251695,0,14
2025-04-01,Advair,TER-15,136,94398.4,4,664.1225,4,2,2025,1,0,108.0,102.0,99.0,111.66666666666667,22.722969289539012,0,14
2025-05-01,Advair,TER-15,86,58954.880000000005,2,682.465,5,2,2025,3,0,136.0,91.0,88.0,110.0,25.05992817228333,0,14
2025-06-01,Advair,TER-15,93,62349.0,2,665.94,6,2,2025,6,0,86.0,108.0,82.0,105.0,27.073972741361757,0,14
2025-07-01,Advair,TER-15,84,58395.58,4,677.285,7,3,2025,1,0,93.0,136.0,102.0,87.66666666666667,4.725815626252562,0,14
2025-08-01,Advair,TER-15,87,63530.01,1,730.23,8,3,2025,4,0,84.0,86.0,91.0,88.0,4.582575694955791,0,14
2025-09-01,Advair,TER-15,120,84977.5,4,686.0925,9,3,2025,0,0,87.0,93.0,108.0,97.0,19.974984355438167,0,14
2025-10-01,Advair,TER-15,87,60852.39,4,689.6975,10,4,2025,2,0,120.0,84.0,136.0,98.0,19.05255888325764,0,14
2025-11-01,Advair,TER-15,99,68440.73,3,683.43,11,4,2025,5,0,87.0,87.0,86.0,102.0,16.703293088490053,0,14
2025-12-01,Advair,TER-15,155,115836.29,3,731.16,12,4,2025,0,0,99.0,120.0,93.0,113.66666666666667,36.295086903509855,0,14
2024-02-01,Advair,TER-16,115,75359.5,1,655.3,2,1,2024,3,0,77.0,,,96.0,26.870057685088806,0,15
2024-03-01,Advair,TER-16,156,105724.32,1,677.72,3,1,2024,4,0,115.0,,,116.0,39.50949253027682,0,15
2024-04-01,Advair,TER-16,119,77938.7,4,672.6175,4,2,2024,0,0,156.0,77.0,,130.0,22.60530911091463,0,15
2024-05-01,Advair,TER-16,73,49399.79,3,671.43,5,2,2024,2,0,119.0,115.0,,116.0,41.58124577258358,0,15
2024-06-01,Advair,TER-16,87,57938.630000000005,3,665.52,6,2,2024,5,0,73.0,156.0,,93.0,23.57965224510319,0,15
2024-07-01,Advair,TER-16,59,37020.85,3,673.7800000000001,7,3,2024,0,0,87.0,119.0,77.0,73.0,14.0,0,15
2024-08-01,Advair,TER-16,53,34765.020000000004,4,664.8525,8,3,2024,3,0,59.0,73.0,115.0,66.33333333333333,18.14754345175493,0,15
2024-09-01,Advair,TER-16,113,75440.67,4,668.46,9,3,2024,6,0,53.0,87.0,156.0,75.0,33.04542328371661,0,15
2024-10-01,Advair,TER-16,126,87886.67,4,660.725,10,4,2024,1,0,113.0,59.0,119.0,97.33333333333333,38.940124978399,0,15
2024-11-01,Advair,TER-16,71,46158.119999999995,3,673.0133333333333,11,4,2024,4,0,126.0,53.0,73.0,103.33333333333333,28.746014216467184,0,15
2024-12-01,Advair,TER-16,122,78789.34,3,646.2800000000001,12,4,2024,6,0,71.0,113.0,87.0,106.33333333333333,30.6648550189518,0,15
2025-01-01,Advair,TER-16,91,59926.97000000001,3,679.0433333333334,1,1,2025,2,0,122.0,126.0,59.0,94.66666666666667,25.696951829610715,0,15
2025-02-01,Advair,TER-16,91,64790.329999999994,3,714.6700000000001,2,1,2025,5,0,91.0,71.0,53.0,101.33333333333333,17.897858344878397,0,15
2025-03-01,Advair,TER-16,122,85291.42,1,699.11,3,1,2025,5,0,91.0,122.0,113.0,101.33333333333333,17.897858344878397,0,15
2025-04-01,Advair,TER-16,97,68799.63,2,706.395,4,2,2025,1,0,122.0,91.0,126.0,103.33333333333333,16.44181660685136,0,15
2025-05-01,Advair,TER-16,134,90811.20999999999,4,682.615,5,2,2025,3,0,97.0,91.0,71.0,117.66666666666667,18.87679351302369,0,15
2025-06-01,Advair,TER-16,85,55450.03,2,637.46,6,2,2025,6,0,134.0,122.0,122.0,105.33333333333333,25.540817005987364,0,15
2025-07-01,Advair,TER-16,60,43840.380000000005,3,718.7566666666667,7,3,2025,1,0,85.0,97.0,91.0,93.0,37.64306044943742,0,15
2025-08-01,Advair,TER-16,116,83390.20000000001,4,713.1275,8,3,2025,4,0,60.0,134.0,91.0,87.0,28.053520278211074,0,15
2025-09-01,Advair,TER-16,116,75258.48,1,648.78,9,3,2025,0,0,116.0,85.0,122.0,97.33333333333333,32.331615074619044,0,15
2025-10-01,Advair,TER-16,107,67074.7,2,659.535,10,4,2025,2,0,116.0,60.0,97.0,113.0,5.196152422706653,0,15
2025-11-01,Advair,TER-16,131,82126.52,1,626.92,11,4,2025,5,0,107.0,116.0,134.0,118.0,12.12435565298215,0,15
2025-12-01,Advair,TER-16,134,97777.12,1,729.68,12,4,2025,0,0,131.0,116.0,85.0,124.0,14.79864858694875,0,15
2024-02-01,Advair,TER-17,123,81141.87,1,659.69,2,1,2024,3,0,120.0,,,121.5,2.1213203435596424,0,16
2024-03-01,Advair,TER-17,73,49184.43,4,662.7125,3,1,2024,4,0,123.0,,,105.33333333333333,28.04163571073081,0,16
2024-04-01,Advair,TER-17,105,75553.04999999999,3,691.82,4,2,2024,0,0,73.0,120.0,,100.33333333333333,25.32455988429677,0,16
2024-05-01,Advair,TER-17,111,75088.04000000001,2,701.37,5,2,2024,2,0,105.0,123.0,,96.33333333333333,20.428737928059412,0,16
2024-06-01,Advair,TER-17,72,48118.68,3,663.51,6,2,2024,5,0,111.0,73.0,,96.0,21.0,0,16
2024-07-01,Advair,TER-17,55,36810.2,4,672.4300000000001,7,3,2024,0,0,72.0,105.0,120.0,79.33333333333333,28.71120571019847,0,16
2024-08-01,Advair,TER-17,82,55081.259999999995,4,654.885,8,3,2024,3,0,55.0,111.0,123.0,69.66666666666667,13.65039681962884,0,16
2024-09-01,Advair,TER-17,100,74195.92,2,747.5799999999999,9,3,2024,6,0,82.0,72.0,73.0,79.0,22.649503305812253,0,16
2024-10-01,Advair,TER-17,118,77846.26,2,679.3,10,4,2024,1,0,100.0,55.0,105.0,100.0,18.000000000000036,0,16
2024-11-01,Advair,TER-17,74,55345.89,2,729.005,11,4,2024,4,0,118.0,82.0,111.0,97.33333333333333,22.1208800307161,0,16
2024-12-01,Advair,TER-17,125,87015.78,3,693.8866666666667,12,4,2024,6,0,74.0,100.0,72.0,105.66666666666667,27.646579052991978,0,16
2025-01-01,Advair,TER-17,115,73506.08,4,671.38,1,1,2025,2,0,125.0,118.0,55.0,104.66666666666667,27.024680078279093,0,16
2025-02-01,Advair,TER-17,78,54021.47,4,691.325,2,1,2025,5,0,115.0,74.0,82.0,106.0,24.75883680627993,0,16
2025-03-01,Advair,TER-17,120,87681.14,4,714.21,3,1,2025,5,0,78.0,125.0,100.0,104.33333333333333,22.941955743426387,0,16
2025-04-01,Advair,TER-17,97,60313.61,3,613.8066666666667,4,2,2025,1,0,120.0,115.0,118.0,98.33333333333333,21.031722072463175,0,16
2025-05-01,Advair,TER-17,117,84074.31999999999,4,701.2425000000001,5,2,2025,3,0,97.0,78.0,74.0,111.33333333333333,12.503332889007453,0,16
