year_month,drug_name,territory_id,actual,predicted,lower_bound,upper_bound,residual,absolute_error,model,forecast_window
2025-09-01,Avastin,TER-08,41,32.179474,0.0,86.18812751770018,8.820526123046875,8.820526123046875,XGBoost,4
2025-10-01,Avastin,TER-08,31,35.59388,0.0,97.04936714172362,-4.593879699707031,4.593879699707031,XGBoost,4
2025-11-01,Avastin,TER-08,42,34.636383,0.0,88.22735157012936,7.363616943359375,7.363616943359375,XGBoost,4
2025-12-01,Avastin,TER-08,39,31.333195,0.0,83.2924690246582,7.666805267333984,7.666805267333984,XGBoost,4
2025-05-01,Avastin,TER-09,39,29.958542,0.0,80.48741378784179,9.041458129882812,9.041458129882812,XGBoost,4
2025-06-01,Avastin,TER-09,29,33.26644,0.0,89.29531116485589,-4.266441345214844,4.266441345214844,XGBoost,4
2025-07-01,Avastin,TER-09,33,24.925535,0.0,78.91549377441406,8.074464797973633,8.074464797973633,XGBoost,4
2025-08-01,Avastin,TER-09,25,26.41081,0.0,85.74140319824218,-1.4108104705810547,1.4108104705810547,XGBoost,4
2025-09-01,Avastin,TER-09,46,31.422419,0.0,88.23378028869625,14.577581405639648,14.577581405639648,XGBoost,4
2025-10-01,Avastin,TER-09,45,32.93895,0.0,80.22440986633299,12.061050415039062,12.061050415039062,XGBoost,4
2025-11-01,Avastin,TER-09,26,35.70631,0.0,93.93455352783195,-9.706310272216797,9.706310272216797,XGBoost,4
2025-12-01,Avastin,TER-09,31,31.207838,0.0,82.13141746520995,-0.2078380584716797,0.2078380584716797,XGBoost,4
2025-05-01,Avastin,TER-10,24,31.397121,0.0,82.35046234130856,-7.397121429443359,7.397121429443359,XGBoost,4
2025-06-01,Avastin,TER-10,36,33.51087,0.0,87.93218441009519,2.4891281127929688,2.4891281127929688,XGBoost,4
2025-07-01,Avastin,TER-10,35,27.59525,0.0,75.38865337371818,7.404750823974609,7.404750823974609,XGBoost,4
2025-08-01,Avastin,TER-10,25,28.152468,0.0,81.65336494445796,-3.152467727661133,3.152467727661133,XGBoost,4
2025-09-01,Avastin,TER-10,30,30.942308,0.0,82.82386322021485,-0.9423084259033203,0.9423084259033203,XGBoost,4
2025-10-01,Avastin,TER-10,35,34.254803,0.0,82.53826408386222,0.7451972961425781,0.7451972961425781,XGBoost,4
2025-11-01,Avastin,TER-10,26,35.231804,0.0,89.6516382217407,-9.231803894042969,9.231803894042969,XGBoost,4
2025-12-01,Avastin,TER-10,51,33.892246,0.0,85.34166641235349,17.10775375366211,17.10775375366211,XGBoost,4
2025-05-01,Avastin,TER-11,34,32.631104,0.0,87.13858642578124,1.368896484375,1.368896484375,XGBoost,4
2025-06-01,Avastin,TER-11,26,35.693085,0.0,98.1899673461914,-9.693084716796875,9.693084716796875,XGBoost,4
2025-07-01,Avastin,TER-11,29,24.71,0.0,77.14385223388672,4.290000915527344,4.290000915527344,XGBoost,4
2025-08-01,Avastin,TER-11,29,30.022255,0.0,88.49956207275389,-1.0222549438476562,1.0222549438476562,XGBoost,4
2025-09-01,Avastin,TER-11,39,30.257189,0.0,75.49157295227039,8.74281120300293,8.74281120300293,XGBoost,4
2025-10-01,Avastin,TER-11,30,33.319218,0.0,87.3065299987793,-3.3192176818847656,3.3192176818847656,XGBoost,4
2025-11-01,Avastin,TER-11,32,33.147675,0.0,90.17609176635742,-1.147674560546875,1.147674560546875,XGBoost,4
2025-12-01,Avastin,TER-11,44,34.00522,0.0,82.34498367309565,9.994781494140625,9.994781494140625,XGBoost,4
2025-05-01,Avastin,TER-12,20,25.486547,0.0,77.2076629638672,-5.486547470092773,5.486547470092773,XGBoost,4
2025-06-01,Avastin,TER-12,25,30.33902,0.0,78.2125244140625,-5.339019775390625,5.339019775390625,XGBoost,4
2025-07-01,Avastin,TER-12,23,23.375494,0.0,75.26789665222167,-0.37549400329589844,0.37549400329589844,XGBoost,4
2025-08-01,Avastin,TER-12,23,24.236694,0.0,76.12917327880857,-1.2366943359375,1.2366943359375,XGBoost,4
2025-09-01,Avastin,TER-12,28,25.95661,0.0,78.513024520874,2.0433902740478516,2.0433902740478516,XGBoost,4
2025-10-01,Avastin,TER-12,28,27.781187,0.0,81.73929023742676,0.2188129425048828,0.2188129425048828,XGBoost,4
2025-11-01,Avastin,TER-12,32,30.378119,0.0,74.34005012512206,1.6218814849853516,1.6218814849853516,XGBoost,4
2025-12-01,Avastin,TER-12,45,30.45059,0.0,89.96365470886231,14.549409866333008,14.549409866333008,XGBoost,4
2025-05-01,Avastin,TER-13,22,25.398254,0.0,79.39724349975585,-3.39825439453125,3.39825439453125,XGBoost,4
2025-06-01,Avastin,TER-13,43,26.253347,0.0,78.11972618103027,16.746652603149414,16.746652603149414,XGBoost,4
2025-07-01,Avastin,TER-13,25,25.846806,0.0,78.64201736450195,-0.8468055725097656,0.8468055725097656,XGBoost,4
2025-08-01,Avastin,TER-13,34,25.152132,0.0,77.3283634185791,8.847867965698242,8.847867965698242,XGBoost,4
2025-09-01,Avastin,TER-13,39,29.285378,0.0,88.35192108154297,9.714622497558594,9.714622497558594,XGBoost,4
2025-10-01,Avastin,TER-13,39,33.00492,0.0,80.73796691894529,5.995079040527344,5.995079040527344,XGBoost,4
2025-11-01,Avastin,TER-13,33,35.17734,0.0,85.81767654418942,-2.1773414611816406,2.1773414611816406,XGBoost,4
2025-12-01,Avastin,TER-13,27,29.211857,0.0,87.72742614746087,-2.2118568420410156,2.2118568420410156,XGBoost,4
2025-05-01,Avastin,TER-14,19,26.74198,0.0,77.9393196105957,-7.741979598999023,7.741979598999023,XGBoost,4
2025-06-01,Avastin,TER-14,35,29.744635,0.0,87.36369972229004,5.255365371704102,5.255365371704102,XGBoost,4
2025-07-01,Avastin,TER-14,27,24.556976,0.0,75.92352714538572,2.443023681640625,2.443023681640625,XGBoost,4
2025-08-01,Avastin,TER-14,18,22.618488,0.0,81.59265136718749,-4.618488311767578,4.618488311767578,XGBoost,4
2025-09-01,Avastin,TER-14,34,25.975975,0.0,78.34778594970703,8.024024963378906,8.024024963378906,XGBoost,4
2025-10-01,Avastin,TER-14,36,26.304827,0.0,74.25446510314934,9.695173263549805,9.695173263549805,XGBoost,4
2025-11-01,Avastin,TER-14,27,29.489733,0.0,87.4822265625,-2.4897327423095703,2.4897327423095703,XGBoost,4
2025-12-01,Avastin,TER-14,31,30.788935,1.406173324584962,83.6682823181152,0.21106529235839844,0.21106529235839844,XGBoost,4
2025-05-01,Avastin,TER-15,27,27.587582,0.0,79.95939254760742,-0.5875816345214844,0.5875816345214844,XGBoost,4
2025-06-01,Avastin,TER-15,33,26.354372,0.0,78.22653045654292,6.645627975463867,6.645627975463867,XGBoost,4
2025-07-01,Avastin,TER-15,17,22.78757,0.0,76.34896430969238,-5.787570953369141,5.787570953369141,XGBoost,4
2025-08-01,Avastin,TER-15,23,22.565517,0.0,77.79844970703125,0.4344825744628906,0.4344825744628906,XGBoost,4
2025-09-01,Avastin,TER-15,37,27.76414,0.0,73.73591041564939,9.235860824584961,9.235860824584961,XGBoost,4
2025-10-01,Avastin,TER-15,24,29.473225,0.0,80.03116073608395,-5.473224639892578,5.473224639892578,XGBoost,4
2025-11-01,Avastin,TER-15,24,29.131166,0.0,80.95688438415527,-5.131166458129883,5.131166458129883,XGBoost,4
2025-12-01,Avastin,TER-15,31,27.945253,0.0,85.62177276611325,3.054746627807617,3.054746627807617,XGBoost,4
2025-05-01,Avastin,TER-16,39,24.598366,0.0,74.02586174011228,14.401634216308594,14.401634216308594,XGBoost,4
2025-06-01,Avastin,TER-16,39,29.584007,0.0,77.90700492858883,9.415992736816406,9.415992736816406,XGBoost,4
2025-07-01,Avastin,TER-16,18,22.947332,0.0,76.97319793701169,-4.947332382202148,4.947332382202148,XGBoost,4
2025-08-01,Avastin,TER-16,17,25.665966,0.0,78.22466888427732,-8.665966033935547,8.665966033935547,XGBoost,4
2025-09-01,Avastin,TER-16,36,28.59086,0.0,81.44830169677729,7.409139633178711,7.409139633178711,XGBoost,4
2025-10-01,Avastin,TER-16,22,27.175865,0.0,77.99289436340327,-5.175865173339844,5.175865173339844,XGBoost,4
2025-11-01,Avastin,TER-16,37,27.553724,0.0,86.63101081848144,9.44627571105957,9.44627571105957,XGBoost,4
2025-12-01,Avastin,TER-16,33,30.516447,0.0,82.9503002166748,2.483552932739258,2.483552932739258,XGBoost,4
2025-05-01,Avastin,TER-17,30,24.460474,0.0,77.46206893920896,5.539525985717773,5.539525985717773,XGBoost,4
2025-06-01,Avastin,TER-17,25,28.793537,0.0,78.51757469177245,-3.793537139892578,3.793537139892578,XGBoost,4
2025-07-01,Avastin,TER-17,14,22.319101,0.0,72.8928958892822,-8.319101333618164,8.319101333618164,XGBoost,4
2025-08-01,Avastin,TER-17,21,23.202007,0.0,72.11375656127917,-2.202007293701172,2.202007293701172,XGBoost,4
2025-09-01,Avastin,TER-17,34,22.868078,0.0,78.87579021453853,11.131921768188477,11.131921768188477,XGBoost,4
2025-10-01,Avastin,TER-17,27,25.673237,0.0,78.04587631225586,1.3267631530761719,1.3267631530761719,XGBoost,4
2025-11-01,Avastin,TER-17,34,26.755987,0.0,75.42161712646484,7.244012832641602,7.244012832641602,XGBoost,4
2025-12-01,Avastin,TER-17,35,28.928862,0.0,85.97998466491697,6.071138381958008,6.071138381958008,XGBoost,4
2025-05-01,Avastin,TER-18,30,27.832842,0.0,78.37757225036621,2.1671581268310547,2.1671581268310547,XGBoost,4
2025-06-01,Avastin,TER-18,33,28.217031,0.0,85.90981101989746,4.782968521118164,4.782968521118164,XGBoost,4
2025-07-01,Avastin,TER-18,28,22.014574,0.0,74.46980628967277,5.98542594909668,5.98542594909668,XGBoost,4
2025-08-01,Avastin,TER-18,21,23.674816,0.0,73.82570190429684,-2.674816131591797,2.674816131591797,XGBoost,4
2025-09-01,Avastin,TER-18,29,27.022635,0.0,81.44666156768795,1.977365493774414,1.977365493774414,XGBoost,4
2025-10-01,Avastin,TER-18,20,26.215195,0.0,77.94955024719238,-6.2151947021484375,6.2151947021484375,XGBoost,4
2025-11-01,Avastin,TER-18,20,26.50298,0.0,78.29494819641107,-6.502979278564453,6.502979278564453,XGBoost,4
2025-12-01,Avastin,TER-18,25,24.640104,0.0,82.06008453369138,0.3598957061767578,0.3598957061767578,XGBoost,4
2025-05-01,Avastin,TER-19,30,26.154072,0.0,84.19130249023434,3.845928192138672,3.845928192138672,XGBoost,4
2025-06-01,Avastin,TER-19,22,28.367617,0.0,87.66269874572754,-6.367616653442383,6.367616653442383,XGBoost,4
2025-07-01,Avastin,TER-19,20,22.420473,0.0,77.74195270538327,-2.420473098754883,2.420473098754883,XGBoost,4
2025-08-01,Avastin,TER-19,22,21.91005,0.0,81.4990539550781,0.0899505615234375,0.0899505615234375,XGBoost,4
2025-09-01,Avastin,TER-19,20,22.336348,0.0,73.29253540039058,-2.3363475799560547,2.3363475799560547,XGBoost,4
2025-10-01,Avastin,TER-19,24,23.824587,0.0,75.01881675720215,0.1754131317138672,0.1754131317138672,XGBoost,4
2025-11-01,Avastin,TER-19,18,24.646101,0.0,76.32331848144527,-6.646100997924805,6.646100997924805,XGBoost,4
2025-12-01,Avastin,TER-19,22,24.561764,0.0,82.15717697143555,-2.5617637634277344,2.5617637634277344,XGBoost,4
2025-05-01,Avastin,TER-20,21,23.712135,0.0,71.49397392272942,-2.7121353149414062,2.7121353149414062,XGBoost,4
2025-06-01,Avastin,TER-20,38,28.71474,0.0,78.76235618591306,9.285259246826172,9.285259246826172,XGBoost,4
2025-07-01,Avastin,TER-20,20,20.427145,0.0,71.34908638000486,-0.42714500427246094,0.42714500427246094,XGBoost,4
2025-08-01,Avastin,TER-20,12,23.008017,0.0,72.87035751342772,-11.008016586303711,11.008016586303711,XGBoost,4
2025-09-01,Avastin,TER-20,22,26.57552,0.0,79.02614212036131,-4.575519561767578,4.575519561767578,XGBoost,4
2025-10-01,Avastin,TER-20,27,24.795464,0.0,77.22795104980469,2.2045364379882812,2.2045364379882812,XGBoost,4
2025-11-01,Avastin,TER-20,21,25.677145,0.0,77.71118888854974,-4.677145004272461,4.677145004272461,XGBoost,4
2025-12-01,Avastin,TER-20,23,24.439898,0.0,70.72879295349118,-1.4398975372314453,1.4398975372314453,XGBoost,4
2025-05-01,Copaxone,TER-01,96,86.48564,46.646200561523436,137.0380199432373,9.514358520507812,9.514358520507812,XGBoost,4
2025-06-01,Copaxone,TER-01,126,131.04149,85.25972213745118,188.67388992309566,-5.0414886474609375,5.0414886474609375,XGBoost,4
2025-07-01,Copaxone,TER-01,72,87.50165,49.58383255004883,137.5754035949707,-15.50164794921875,15.50164794921875,XGBoost,4
2025-08-01,Copaxone,TER-01,64,85.55648,47.04647254943848,135.58342170715332,-21.556480407714844,21.556480407714844,XGBoost,4
2025-09-01,Copaxone,TER-01,77,88.22524,50.470526123046874,141.10538597106927,-11.225242614746094,11.225242614746094,XGBoost,4
2025-10-01,Copaxone,TER-01,121,80.06168,42.13430900573731,134.04372024536133,40.938316345214844,40.938316345214844,XGBoost,4
2025-11-01,Copaxone,TER-01,74,75.21331,38.14842491149903,124.30279197692869,-1.2133102416992188,1.2133102416992188,XGBoost,4
2025-12-01,Copaxone,TER-01,106,99.354774,60.39351043701172,148.12493286132812,6.645225524902344,6.645225524902344,XGBoost,4
2025-05-01,Copaxone,TER-02,114,80.79219,44.18294982910157,135.87507572174067,33.20780944824219,33.20780944824219,XGBoost,4
2025-06-01,Copaxone,TER-02,94,124.53228,90.92090301513672,176.26486816406248,-30.53227996826172,30.53227996826172,XGBoost,4
2025-07-01,Copaxone,TER-02,73,86.664444,44.07793655395508,138.48512268066406,-13.664443969726562,13.664443969726562,XGBoost,4
2025-08-01,Copaxone,TER-02,64,87.30809,47.41001434326172,140.30497741699216,-23.308090209960938,23.308090209960938,XGBoost,4
2025-09-01,Copaxone,TER-02,81,78.82478,31.915950775146484,135.59487915039062,2.1752166748046875,2.1752166748046875,XGBoost,4
2025-10-01,Copaxone,TER-02,71,74.3861,37.713514709472655,127.18398361206054,-3.3861007690429688,3.3861007690429688,XGBoost,4
2025-11-01,Copaxone,TER-02,131,82.98014,44.16136512756348,130.72854042053217,48.019859313964844,48.019859313964844,XGBoost,4
2025-12-01,Copaxone,TER-02,124,88.60912,46.71662902832031,140.82518272399898,35.39087677001953,35.39087677001953,XGBoost,4
2025-05-01,Copaxone,TER-03,70,82.554634,49.038686752319336,139.95221405029295,-12.554634094238281,12.554634094238281,XGBoost,4
2025-06-01,Copaxone,TER-03,64,71.50617,28.809791564941406,120.57856693267821,-7.506172180175781,7.506172180175781,XGBoost,4
2025-07-01,Copaxone,TER-03,84,66.505646,21.40977325439453,115.32771530151363,17.494354248046875,17.494354248046875,XGBoost,4
2025-08-01,Copaxone,TER-03,82,71.085915,32.61430625915527,121.68611526489252,10.914085388183594,10.914085388183594,XGBoost,4
2025-09-01,Copaxone,TER-03,116,73.282135,31.294425964355472,127.78961791992187,42.717864990234375,42.717864990234375,XGBoost,4
2025-10-01,Copaxone,TER-03,105,94.37621,58.33816680908204,145.82349319458007,10.623786926269531,10.623786926269531,XGBoost,4
2025-11-01,Copaxone,TER-03,82,96.37511,65.03211975097656,150.869384765625,-14.375106811523438,14.375106811523438,XGBoost,4
2025-12-01,Copaxone,TER-03,92,83.04447,39.699424743652344,131.75602607727046,8.955528259277344,8.955528259277344,XGBoost,4
2025-05-01,Copaxone,TER-04,62,68.915215,26.47690200805664,128.19906768798828,-6.915214538574219,6.915214538574219,XGBoost,4
2025-06-01,Copaxone,TER-04,108,75.11415,36.52933235168457,134.2739776611328,32.88584899902344,32.88584899902344,XGBoost,4
2025-07-01,Copaxone,TER-04,58,69.09381,30.129441070556645,122.9019031524658,-11.09381103515625,11.09381103515625,XGBoost,4
2025-08-01,Copaxone,TER-04,79,64.29784,24.207156372070315,109.88391189575192,14.702163696289062,14.702163696289062,XGBoost,4
2025-09-01,Copaxone,TER-04,78,61.527184,19.89034080505371,110.81396102905272,16.472816467285156,16.472816467285156,XGBoost,4
2025-10-01,Copaxone,TER-04,119,67.60099,29.31971473693848,109.34622535705564,51.399009704589844,51.399009704589844,XGBoost,4
2025-11-01,Copaxone,TER-04,61,86.26503,41.05725173950196,143.98026962280272,-25.265029907226562,25.265029907226562,XGBoost,4
2025-12-01,Copaxone,TER-04,95,75.81431,36.99901008605957,127.78443031311035,19.185691833496094,19.185691833496094,XGBoost,4
2025-05-01,Copaxone,TER-05,54,65.56458,28.977942657470706,115.24383087158199,-11.564582824707031,11.564582824707031,XGBoost,4
2025-06-01,Copaxone,TER-05,106,78.12375,36.54860763549805,136.4248146057129,27.876251220703125,27.876251220703125,XGBoost,4
2025-07-01,Copaxone,TER-05,73,65.532684,19.548797607421875,109.54266738891596,7.467315673828125,7.467315673828125,XGBoost,4
2025-08-01,Copaxone,TER-05,78,59.08156,20.509588623046874,110.00483169555663,18.918441772460938,18.918441772460938,XGBoost,4
2025-09-01,Copaxone,TER-05,112,78.07126,38.139322662353514,126.87624111175535,33.928741455078125,33.928741455078125,XGBoost,4
2025-10-01,Copaxone,TER-05,56,76.95558,41.569366455078125,134.30264015197753,-20.955581665039062,20.955581665039062,XGBoost,4
2025-11-01,Copaxone,TER-05,88,68.54904,31.444973373413088,127.61932525634765,19.450958251953125,19.450958251953125,XGBoost,4
2025-12-01,Copaxone,TER-05,102,80.22274,37.578006744384766,135.21753578186033,21.777259826660156,21.777259826660156,XGBoost,4
2025-05-01,Copaxone,TER-06,55,62.46932,27.857072448730474,114.95421218872066,-7.469318389892578,7.469318389892578,XGBoost,4
2025-06-01,Copaxone,TER-06,97,66.48969,27.643913269042972,118.32005538940429,30.51030731201172,30.51030731201172,XGBoost,4
2025-07-01,Copaxone,TER-06,71,61.83009,17.03255844116211,112.77843704223629,9.169910430908203,9.169910430908203,XGBoost,4
2025-08-01,Copaxone,TER-06,69,56.424767,10.225422668457032,107.87883148193357,12.575233459472656,12.575233459472656,XGBoost,4
2025-09-01,Copaxone,TER-06,99,71.700325,25.172674560546877,125.07344856262206,27.29967498779297,27.29967498779297,XGBoost,4
2025-10-01,Copaxone,TER-06,57,75.02011,38.823267745971684,122.22556877136228,-18.020111083984375,18.020111083984375,XGBoost,4
2025-11-01,Copaxone,TER-06,73,67.55078,29.798812866210938,107.7725700378418,5.44921875,5.44921875,XGBoost,4
2025-12-01,Copaxone,TER-06,105,71.29667,37.66118125915528,126.35969963073728,33.703330993652344,33.703330993652344,XGBoost,4
2025-05-01,Copaxone,TER-07,89,59.31237,21.59442901611328,111.20477294921874,29.68762969970703,29.68762969970703,XGBoost,4
2025-06-01,Copaxone,TER-07,69,68.14849,33.77171325683594,122.93936996459958,0.8515090942382812,0.8515090942382812,XGBoost,4
2025-07-01,Copaxone,TER-07,52,59.31124,20.739271545410155,113.70948333740233,-7.311241149902344,7.311241149902344,XGBoost,4
2025-08-01,Copaxone,TER-07,55,65.5756,26.61433563232422,118.4308536529541,-10.575599670410156,10.575599670410156,XGBoost,4
2025-09-01,Copaxone,TER-07,52,63.159027,27.027708816528325,115.53394012451172,-11.159027099609375,11.159027099609375,XGBoost,4
2025-10-01,Copaxone,TER-07,68,69.52718,26.827577972412108,121.24829902648926,-1.5271835327148438,1.5271835327148438,XGBoost,4
2025-11-01,Copaxone,TER-07,48,79.07659,39.2321891784668,136.7682113647461,-31.07659149169922,31.07659149169922,XGBoost,4
2025-12-01,Copaxone,TER-07,67,67.14211,30.576203918457033,118.78873214721679,-0.14211273193359375,0.14211273193359375,XGBoost,4
2025-05-01,Copaxone,TER-08,79,65.744095,22.500394821166992,117.04327888488768,13.255905151367188,13.255905151367188,XGBoost,4
2025-06-01,Copaxone,TER-08,71,70.60466,29.332912445068363,122.9930419921875,0.3953399658203125,0.3953399658203125,XGBoost,4
2025-07-01,Copaxone,TER-08,43,65.16498,23.605056762695312,117.07779846191401,-22.16497802734375,22.16497802734375,XGBoost,4
2025-08-01,Copaxone,TER-08,53,63.341576,16.078499603271485,118.40584144592283,-10.341575622558594,10.341575622558594,XGBoost,4
2025-09-01,Copaxone,TER-08,83,80.909744,39.2660213470459,132.8044967651367,2.0902557373046875,2.0902557373046875,XGBoost,4
2025-10-01,Copaxone,TER-08,53,70.72105,32.20026321411133,124.18042030334472,-17.721046447753906,17.721046447753906,XGBoost,4
2025-11-01,Copaxone,TER-08,68,73.089615,33.09751434326173,125.29679412841794,-5.0896148681640625,5.0896148681640625,XGBoost,4
2025-12-01,Copaxone,TER-08,61,73.02546,32.54728240966797,125.63106269836419,-12.025459289550781,12.025459289550781,XGBoost,4
