year_month,drug_name,territory_id,units_sold,revenue,n_transactions,avg_unit_price,month,quarter,year,day_of_week,is_quarter_end,lag_1,lag_3,lag_6,rolling_mean_3,rolling_std_3,drug_encoded,territory_encoded,xgb_pred,fold,actual,predicted,lower_bound,upper_bound,residual,absolute_error,model,forecast_window
2025-09-01,Advair,TER-14,105,70600.68000000001,2,672.3,9,3,2025,0,0,92.0,125.0,118.0,99.0,23.302360395462067,0,13,91.46767,4,105,91.46767,52.51514511108399,138.1652980804443,13.532333374023438,13.532333374023438,XGBoost,4
2025-10-01,Advair,TER-14,77,56658.09,2,734.01,10,4,2025,2,0,105.0,80.0,125.0,92.33333333333331,12.503332889007334,0,13,108.64718,4,77,108.64718,70.34042053222656,168.82166366577147,-31.647178649902344,31.647178649902344,XGBoost,4
2025-11-01,Advair,TER-14,84,58150.76,3,708.6500000000001,11,4,2025,5,0,77.0,92.0,105.0,91.33333333333331,14.01189970465577,0,13,110.95569,4,84,110.95569,67.82682304382324,159.20016727447504,-26.9556884765625,26.9556884765625,XGBoost,4
2025-12-01,Advair,TER-14,133,93159.85,1,700.45,12,4,2025,0,0,84.0,105.0,125.0,88.66666666666667,14.5716619962629,0,13,90.36019,4,133,90.36019,46.187462997436526,140.20944213867188,42.639808654785156,42.639808654785156,XGBoost,4
2025-05-01,Advair,TER-15,86,58954.880000000005,2,682.465,5,2,2025,3,0,136.0,91.0,88.0,111.66666666666669,22.72296928953901,0,14,99.8699,4,86,99.8699,57.21063995361328,148.67370452880857,-13.869903564453125,13.869903564453125,XGBoost,4
2025-06-01,Advair,TER-15,93,62349.0,2,665.94,6,2,2025,6,0,86.0,108.0,82.0,110.0,25.05992817228333,0,14,88.98041,4,93,88.98041,45.592098236083984,142.3442840576172,4.01959228515625,4.01959228515625,XGBoost,4
2025-07-01,Advair,TER-15,84,58395.58,4,677.285,7,3,2025,1,0,93.0,136.0,102.0,105.0,27.07397274136176,0,14,90.261055,4,84,90.261055,51.726373291015626,147.59259796142578,-6.261054992675781,6.261054992675781,XGBoost,4
2025-08-01,Advair,TER-15,87,63530.01,1,730.23,8,3,2025,4,0,84.0,86.0,91.0,87.66666666666667,4.725815626252562,0,14,76.03492,4,87,76.03492,38.55170249938965,130.43316192626952,10.965080261230469,10.965080261230469,XGBoost,4
2025-09-01,Advair,TER-15,120,84977.5,4,686.0925,9,3,2025,0,0,87.0,93.0,108.0,88.0,4.582575694955791,0,14,89.27291,4,120,89.27291,55.93135986328125,146.99485549926754,30.727088928222656,30.727088928222656,XGBoost,4
2025-10-01,Advair,TER-15,87,60852.39,4,689.6975,10,4,2025,2,0,120.0,84.0,136.0,97.0,19.974984355438167,0,14,102.27475,4,87,102.27475,64.72626495361328,160.42459716796876,-15.274749755859375,15.274749755859375,XGBoost,4
2025-11-01,Advair,TER-15,99,68440.73,3,683.43,11,4,2025,5,0,87.0,87.0,86.0,98.0,19.05255888325764,0,14,93.20211,4,99,93.20211,54.541978454589845,147.18414688110352,5.797889709472656,5.797889709472656,XGBoost,4
2025-12-01,Advair,TER-15,155,115836.29,3,731.16,12,4,2025,0,0,99.0,120.0,93.0,102.0,16.703293088490053,0,14,98.32167,4,155,98.32167,53.954505157470706,149.6030502319336,56.67832946777344,56.67832946777344,XGBoost,4
2025-05-01,Advair,TER-16,134,90811.21,4,682.615,5,2,2025,3,0,97.0,91.0,71.0,103.33333333333331,16.44181660685136,0,15,97.82659,4,134,97.82659,63.21884803771973,151.28125762939453,36.17340850830078,36.17340850830078,XGBoost,4
2025-06-01,Advair,TER-16,85,55450.03,2,637.46,6,2,2025,6,0,134.0,122.0,122.0,117.66666666666669,18.87679351302369,0,15,109.40063,4,85,109.40063,70.67202529907227,161.38052825927733,-24.40062713623047,24.40062713623047,XGBoost,4
2025-07-01,Advair,TER-16,60,43840.380000000005,3,718.7566666666667,7,3,2025,1,0,85.0,97.0,91.0,105.33333333333331,25.540817005987364,0,15,84.48722,4,60,84.48722,45.97753067016602,136.89594306945799,-24.487220764160156,24.487220764160156,XGBoost,4
2025-08-01,Advair,TER-16,116,83390.20000000001,4,713.1275,8,3,2025,4,0,60.0,134.0,91.0,93.0,37.64306044943742,0,15,88.785324,4,116,88.785324,46.34619369506836,141.84739685058585,27.214675903320312,27.214675903320312,XGBoost,4
2025-09-01,Advair,TER-16,116,75258.48,1,648.78,9,3,2025,0,0,116.0,85.0,122.0,87.0,28.053520278211074,0,15,102.00188,4,116,102.00188,64.46231079101562,159.16587905883787,13.998123168945312,13.998123168945312,XGBoost,4
2025-10-01,Advair,TER-16,107,67074.7,2,659.535,10,4,2025,2,0,116.0,60.0,97.0,97.33333333333331,32.331615074619044,0,15,91.12762,4,107,91.12762,54.985512542724614,138.33307456970212,15.872383117675781,15.872383117675781,XGBoost,4
2025-11-01,Advair,TER-16,131,82126.52,1,626.92,11,4,2025,5,0,107.0,116.0,134.0,113.0,5.196152422706653,0,15,109.36863,4,131,109.36863,71.03628273010254,161.12184448242184,21.631370544433594,21.631370544433594,XGBoost,4
2025-12-01,Advair,TER-16,134,97777.12,1,729.68,12,4,2025,0,0,131.0,116.0,85.0,118.0,12.12435565298215,0,15,94.52472,4,134,94.52472,57.97013931274414,149.93313598632812,39.47528076171875,39.47528076171875,XGBoost,4
2025-05-01,Advair,TER-17,117,84074.31999999999,4,701.2425000000001,5,2,2025,3,0,97.0,78.0,74.0,98.33333333333331,21.03172207246317,0,16,94.2549,4,117,94.2549,48.26955718994141,149.01327514648438,22.745101928710938,22.745101928710938,XGBoost,4
2025-06-01,Advair,TER-17,122,80796.58,4,663.2574999999999,6,2,2025,6,0,117.0,120.0,125.0,111.33333333333331,12.503332889007453,0,16,113.06468,4,122,113.06468,75.43007812500001,170.4142868041992,8.935317993164062,8.935317993164062,XGBoost,4
2025-07-01,Advair,TER-17,82,51837.44,2,631.72,7,3,2025,1,0,122.0,97.0,115.0,112.0,13.228756555323034,0,16,76.76108,4,82,76.76108,43.31896209716797,130.570707321167,5.238922119140625,5.238922119140625,XGBoost,4
2025-08-01,Advair,TER-17,90,59092.14,4,667.1575,8,3,2025,4,0,82.0,117.0,78.0,107.0,21.79449471770341,0,16,83.96588,4,90,83.96588,46.4809627532959,131.23188018798828,6.03411865234375,6.03411865234375,XGBoost,4
2025-09-01,Advair,TER-17,116,74343.06,2,634.685,9,3,2025,0,0,90.0,122.0,120.0,98.0,21.16601048851676,0,16,87.98265,4,116,87.98265,51.766250228881844,139.970686340332,28.017349243164062,28.017349243164062,XGBoost,4
2025-10-01,Advair,TER-17,100,65889.59999999999,4,689.9825,10,4,2025,2,0,116.0,82.0,97.0,96.0,17.776388834631216,0,16,97.50088,4,100,97.50088,59.233747482299805,147.35879135131836,2.4991226196289062,2.4991226196289062,XGBoost,4
2025-11-01,Advair,TER-17,97,66892.31999999999,2,662.815,11,4,2025,5,0,100.0,90.0,117.0,102.0,13.114877048604065,0,16,103.5431,4,97,103.5431,57.693633270263675,167.5862079620361,-6.543098449707031,6.543098449707031,XGBoost,4
2025-12-01,Advair,TER-17,105,73048.22,3,703.9499999999999,12,4,2025,0,0,97.0,116.0,122.0,104.33333333333331,10.214368964029791,0,16,97.437126,4,105,97.437126,61.293500137329104,145.6346263885498,7.562873840332031,7.562873840332031,XGBoost,4
2025-05-01,Advair,TER-18,105,72568.73999999999,3,693.71,5,2,2025,3,0,79.0,137.0,109.0,96.33333333333331,35.345909711497505,0,17,92.74594,4,105,92.74594,54.132845687866215,154.43988876342763,12.254058837890625,12.254058837890625,XGBoost,4
2025-06-01,Advair,TER-18,132,96687.36,1,732.48,6,2,2025,6,0,105.0,73.0,67.0,85.66666666666667,17.00980109623077,0,17,94.598045,4,132,94.598045,56.68348503112793,149.46389503479003,37.401954650878906,37.401954650878906,XGBoost,4
2025-07-01,Advair,TER-18,94,62565.18,2,677.31,7,3,2025,1,0,132.0,79.0,115.0,105.33333333333331,26.50157228040128,0,17,84.058716,4,94,84.058716,39.69350891113282,131.15896186828613,9.9412841796875,9.9412841796875,XGBoost,4
2025-08-01,Advair,TER-18,100,69226.06000000001,4,693.8050000000001,8,3,2025,4,0,94.0,105.0,137.0,110.33333333333331,19.55334583474996,0,17,92.49675,4,100,92.49675,56.39749183654785,152.08214530944824,7.5032501220703125,7.5032501220703125,XGBoost,4
2025-09-01,Advair,TER-18,123,92385.85,2,731.475,9,3,2025,0,0,100.0,132.0,73.0,108.66666666666669,20.428737928059423,0,17,98.677185,4,123,98.677185,63.61598281860352,151.47508964538574,24.32281494140625,24.32281494140625,XGBoost,4
2025-10-01,Advair,TER-18,140,94874.64,4,687.5225,10,4,2025,2,0,123.0,94.0,79.0,105.66666666666669,15.307950004273389,0,17,90.368454,4,140,90.368454,51.702080535888676,143.93766174316406,49.63154602050781,49.63154602050781,XGBoost,4
2025-11-01,Advair,TER-18,93,61640.76,2,664.12,11,4,2025,5,0,140.0,100.0,105.0,121.0,20.07485989988474,0,17,103.67955,4,93,103.67955,67.12861213684081,153.3779052734375,-10.679550170898438,10.679550170898438,XGBoost,4
2025-12-01,Advair,TER-18,89,62714.55,4,707.11,12,4,2025,0,0,93.0,123.0,132.0,118.66666666666669,23.797758998135382,0,17,104.041084,4,89,104.041084,63.491929626464845,154.81247215270994,-15.041084289550781,15.041084289550781,XGBoost,4
2025-05-01,Advair,TER-19,88,60265.37,3,722.3866666666667,5,2,2025,3,0,121.0,77.0,56.0,104.0,23.643180835073775,0,18,81.76117,4,88,81.76117,46.72894287109375,135.56926155090332,6.23883056640625,6.23883056640625,XGBoost,4
2025-06-01,Advair,TER-19,94,65208.78,3,680.71,6,2,2025,6,0,88.0,114.0,90.0,107.66666666666669,17.387735140993303,0,18,94.726616,4,94,94.726616,56.40699005126953,147.72821083068845,-0.7266159057617188,0.7266159057617188,XGBoost,4
2025-07-01,Advair,TER-19,66,43346.94,4,641.9975,7,3,2025,1,0,94.0,121.0,69.0,101.0,17.578395831246947,0,18,87.36492,4,66,87.36492,48.79295196533203,139.2423858642578,-21.36492156982422,21.36492156982422,XGBoost,4
2025-08-01,Advair,TER-19,93,64129.74,2,689.51,8,3,2025,4,0,66.0,88.0,77.0,82.66666666666667,14.742229591663994,0,18,76.76691,4,93,76.76691,39.132965087890625,126.90848312377925,16.23309326171875,16.23309326171875,XGBoost,4
2025-09-01,Advair,TER-19,103,73990.05,1,718.35,9,3,2025,0,0,93.0,94.0,114.0,84.33333333333333,15.885003409925147,0,18,79.33612,4,103,79.33612,32.148573303222655,131.18793869018552,23.66387939453125,23.66387939453125,XGBoost,4
2025-10-01,Advair,TER-19,63,43846.48,2,689.445,10,4,2025,2,0,103.0,66.0,121.0,87.33333333333333,19.13983629327413,0,18,94.223495,4,63,94.223495,52.660103225708006,151.02166366577146,-31.223495483398438,31.223495483398438,XGBoost,4
2025-11-01,Advair,TER-19,74,48863.18,3,668.7800000000001,11,4,2025,5,0,63.0,93.0,88.0,86.33333333333333,20.81665999466133,0,18,91.514694,4,74,91.514694,49.59771728515625,142.70892410278321,-17.514694213867188,17.514694213867188,XGBoost,4
2025-12-01,Advair,TER-19,113,84901.42,1,751.34,12,4,2025,0,0,74.0,103.0,94.0,80.0,20.66397831977183,0,18,81.34131,4,113,81.34131,45.13994178771973,136.3264373779297,31.65869140625,31.65869140625,XGBoost,4
2025-05-01,Advair,TER-20,68,45798.560000000005,4,674.4925,5,2,2025,3,0,86.0,62.0,103.0,88.66666666666667,28.095076674273965,0,19,76.7886,4,68,76.7886,43.18333358764649,129.78094482421872,-8.788597106933594,8.788597106933594,XGBoost,4
2025-06-01,Advair,TER-20,108,74465.86,2,675.9200000000001,6,2,2025,6,0,68.0,118.0,112.0,90.66666666666669,25.324559884296765,0,19,108.43836,4,108,108.43836,69.97888679504395,159.86583709716797,-0.43836212158203125,0.43836212158203125,XGBoost,4
2025-07-01,Advair,TER-20,59,44733.8,1,758.2,7,3,2025,1,0,108.0,86.0,102.0,87.33333333333333,20.03330560175562,0,19,92.55016,4,59,92.55016,53.707492446899415,148.2003440856933,-33.55016326904297,33.55016326904297,XGBoost,4
2025-08-01,Advair,TER-20,97,64091.71000000001,2,661.93,8,3,2025,4,0,59.0,68.0,62.0,78.33333333333333,26.08320021265284,0,19,71.3809,4,97,71.3809,25.359395599365236,123.79231376647947,25.619102478027344,25.619102478027344,XGBoost,4
2025-09-01,Advair,TER-20,83,56412.4,4,683.2475,9,3,2025,0,0,97.0,108.0,118.0,88.0,25.70992026436488,0,19,85.48826,4,83,85.48826,46.82812652587891,136.8323097229004,-2.4882583618164062,2.4882583618164062,XGBoost,4
2025-10-01,Advair,TER-20,84,53274.55,4,643.9275,10,4,2025,2,0,83.0,59.0,86.0,79.66666666666667,19.218047073866096,0,19,86.49095,4,84,86.49095,46.55355072021485,138.92350730895996,-2.4909515380859375,2.4909515380859375,XGBoost,4
2025-11-01,Advair,TER-20,104,70544.0,2,684.375,11,4,2025,5,0,84.0,97.0,68.0,88.0,7.81024967590664,0,19,87.134186,4,104,87.134186,48.34092292785645,141.91614608764647,16.865814208984375,16.865814208984375,XGBoost,4
2025-12-01,Advair,TER-20,133,84860.61,4,649.335,12,4,2025,0,0,104.0,83.0,108.0,90.33333333333331,11.846237095944566,0,19,96.6986,4,133,96.6986,56.48684844970703,156.95889663696278,36.30139923095703,36.30139923095703,XGBoost,4
2025-05-01,Avastin,TER-01,50,293872.5,1,5877.45,5,2,2025,3,0,32.0,54.0,51.0,47.66666666666666,13.650396819628844,1,0,40.737732,4,50,40.737732,0.0,92.37981605529785,9.26226806640625,9.26226806640625,XGBoost,4
2025-06-01,Avastin,TER-01,44,256930.42,3,5828.04,6,2,2025,6,0,50.0,57.0,47.0,46.333333333333336,12.8970280814354,1,0,44.85979,4,44,44.85979,8.569742965698245,96.0792739868164,-0.8597908020019531,0.8597908020019531,XGBoost,4
2025-07-01,Avastin,TER-01,23,134085.94,2,5811.79,7,3,2025,1,0,44.0,32.0,50.0,42.0,9.165151389911676,1,0,34.40934,4,23,34.40934,0.0,85.76389083862303,-11.409339904785156,11.409339904785156,XGBoost,4
2025-08-01,Avastin,TER-01,41,230342.1,1,5618.1,8,3,2025,4,0,23.0,50.0,54.0,39.0,14.177446878757824,1,0,43.372864,4,41,43.372864,0.7136001586914066,98.85251541137688,-2.37286376953125,2.37286376953125,XGBoost,4
2025-09-01,Avastin,TER-01,55,345499.55,2,6193.715,9,3,2025,0,0,41.0,44.0,57.0,36.0,11.357816691600544,1,0,38.089073,4,55,38.089073,0.0,87.507905960083,16.910926818847656,16.910926818847656,XGBoost,4
2025-10-01,Avastin,TER-01,35,209511.91,4,5928.925,10,4,2025,2,0,55.0,23.0,32.0,39.66666666666666,16.041612554021285,1,0,39.51746,4,35,39.51746,0.16237258911132812,86.92966308593748,-4.517459869384766,4.517459869384766,XGBoost,4
2025-11-01,Avastin,TER-01,42,226181.34,1,5385.27,11,4,2025,5,0,35.0,41.0,50.0,43.66666666666666,10.263202878893768,1,0,49.88271,4,42,49.88271,12.307395553588869,104.37698745727539,-7.882709503173828,7.882709503173828,XGBoost,4
2025-12-01,Avastin,TER-01,66,380268.23,3,5713.866666666666,12,4,2025,0,0,42.0,55.0,44.0,44.0,10.14889156509222,1,0,42.021427,4,66,42.021427,0.0,96.79372062683105,23.978572845458984,23.978572845458984,XGBoost,4
2025-05-01,Avastin,TER-02,39,223632.46,3,5924.953333333334,5,2,2025,3,0,55.0,47.0,32.0,57.0,11.13552872566007,1,1,38.925312,4,39,38.925312,7.278850936889649,98.20671463012695,0.07468795776367188,0.07468795776367188,XGBoost,4
2025-06-01,Avastin,TER-02,33,185314.47,1,5615.59,6,2,2025,6,0,39.0,69.0,47.0,54.333333333333336,15.011106998930284,1,1,56.8068,4,33,56.8068,17.966656875610354,110.88786926269528,-23.806800842285156,23.806800842285156,XGBoost,4
2025-07-01,Avastin,TER-02,26,169455.22,2,6319.91,7,3,2025,1,0,33.0,55.0,34.0,42.333333333333336,11.372481406154655,1,1,30.515766,4,26,30.515766,0.0,81.80005989074706,-4.515766143798828,4.515766143798828,XGBoost,4
2025-08-01,Avastin,TER-02,27,156205.22,4,5882.87,8,3,2025,4,0,26.0,39.0,47.0,32.666666666666664,6.506407098647691,1,1,31.941628,4,27,31.941628,0.0,84.94322242736814,-4.941627502441406,4.941627502441406,XGBoost,4
2025-09-01,Avastin,TER-02,45,267247.81,3,5946.97,9,3,2025,0,0,27.0,33.0,69.0,28.666666666666668,3.785938897200132,1,1,35.939056,4,45,35.939056,0.0,81.36393508911132,9.060943603515625,9.060943603515625,XGBoost,4
2025-10-01,Avastin,TER-02,33,188901.57,1,5724.29,10,4,2025,2,0,45.0,26.0,55.0,32.666666666666664,10.692676621563615,1,1,42.126343,4,33,42.126343,0.0,101.27651596069335,-9.1263427734375,9.1263427734375,XGBoost,4
2025-11-01,Avastin,TER-02,48,296883.48,2,6224.105,11,4,2025,5,0,33.0,27.0,39.0,35.0,9.165151389911667,1,1,36.776382,4,48,36.776382,0.0,92.78409442901606,11.223617553710938,11.223617553710938,XGBoost,4
2025-12-01,Avastin,TER-02,37,225238.62,2,6094.745,12,4,2025,0,0,48.0,45.0,33.0,42.0,7.93725393319377,1,1,36.54551,4,37,36.54551,0.0,91.60079994201658,0.45449066162109375,0.45449066162109375,XGBoost,4
2025-05-01,Avastin,TER-03,31,178056.99,4,5700.907499999999,5,2,2025,3,0,33.0,50.0,33.0,44.0,9.539392014169456,1,2,36.01635,4,31,36.01635,0.0,81.73986968994134,-5.016349792480469,5.016349792480469,XGBoost,4
2025-06-01,Avastin,TER-03,53,331324.2,1,6251.4,6,2,2025,6,0,31.0,49.0,30.0,37.66666666666666,9.865765724632494,1,2,40.798557,4,53,40.798557,0.0,93.21615982055661,12.20144271850586,12.20144271850586,XGBoost,4
2025-07-01,Avastin,TER-03,40,227814.71,4,5684.1675,7,3,2025,1,0,53.0,33.0,53.0,39.0,12.16552506059644,1,2,32.17967,4,40,32.17967,0.0,85.1812633514404,7.820331573486328,7.820331573486328,XGBoost,4
2025-08-01,Avastin,TER-03,32,191620.48,1,5988.14,8,3,2025,4,0,40.0,31.0,50.0,41.333333333333336,11.060440015358038,1,2,39.737274,4,32,39.737274,0.3630775451660167,90.93752822875976,-7.737274169921875,7.737274169921875,XGBoost,4
2025-09-01,Avastin,TER-03,37,228007.44,3,6264.793333333334,9,3,2025,0,0,32.0,53.0,49.0,41.66666666666666,10.598742063723094,1,2,35.465725,4,37,35.465725,0.0,86.68801231384278,1.5342750549316406,1.5342750549316406,XGBoost,4
2025-10-01,Avastin,TER-03,28,158095.68,4,5576.78,10,4,2025,2,0,37.0,40.0,33.0,36.333333333333336,4.04145188432737,1,2,38.25651,4,28,38.25651,0.0,88.34275436401367,-10.256511688232422,10.256511688232422,XGBoost,4
2025-11-01,Avastin,TER-03,25,152487.45,4,5925.54,11,4,2025,5,0,28.0,32.0,31.0,32.333333333333336,4.509249752822886,1,2,35.46867,4,25,35.46867,0.0,94.75007247924805,-10.468669891357422,10.468669891357422,XGBoost,4
2025-12-01,Avastin,TER-03,63,390720.33,1,6201.91,12,4,2025,0,0,25.0,37.0,53.0,30.0,6.244997998398392,1,2,37.909447,4,63,37.909447,0.8322074890136738,90.97908554077144,25.090553283691406,25.090553283691406,XGBoost,4
2025-05-01,Avastin,TER-04,44,255658.04,2,5698.9,5,2,2025,3,0,36.0,30.0,42.0,40.333333333333336,13.051181300301256,1,3,36.39073,4,44,36.39073,0.0,93.73646011352538,7.6092681884765625,7.6092681884765625,XGBoost,4
2025-06-01,Avastin,TER-04,40,219042.0,1,5476.05,6,2,2025,6,0,44.0,55.0,45.0,45.0,9.539392014169442,1,3,45.821922,4,40,45.821922,6.463357543945313,98.27254486083983,-5.821922302246094,5.821922302246094,XGBoost,4
2025-07-01,Avastin,TER-04,18,98633.93,4,5719.26,7,3,2025,1,0,40.0,36.0,48.0,40.0,3.9999999999999822,1,3,30.428244,4,18,30.428244,0.0,88.09116706848143,-12.428243637084961,12.428243637084961,XGBoost,4
2025-08-01,Avastin,TER-04,22,123869.95,4,5732.2525000000005,8,3,2025,4,0,18.0,44.0,30.0,34.0,14.0,1,3,28.73516,4,22,28.73516,0.0,84.04220504760735,-6.735160827636719,6.735160827636719,XGBoost,4
2025-09-01,Avastin,TER-04,39,212207.75,4,5753.375,9,3,2025,0,0,22.0,40.0,55.0,26.666666666666668,11.718930554164636,1,3,32.574795,4,39,32.574795,0.0,83.80438690185547,6.425205230712891,6.425205230712891,XGBoost,4
2025-10-01,Avastin,TER-04,31,183158.96,3,5815.256666666667,10,4,2025,2,0,39.0,18.0,36.0,26.33333333333333,11.150485789118497,1,3,31.42969,4,31,31.42969,0.0,77.74347114562983,-0.4296894073486328,0.4296894073486328,XGBoost,4
2025-11-01,Avastin,TER-04,28,171111.41999999998,2,6159.360000000001,11,4,2025,5,0,31.0,22.0,44.0,30.666666666666668,8.504900548115385,1,3,34.506943,4,28,34.506943,0.0,85.73795700073242,-6.5069427490234375,6.5069427490234375,XGBoost,4
2025-12-01,Avastin,TER-04,60,346375.86,3,5802.816666666667,12,4,2025,0,0,28.0,39.0,40.0,32.666666666666664,5.686240703077328,1,3,35.470463,4,60,35.470463,0.0,84.92739562988275,24.529537200927734,24.529537200927734,XGBoost,4
2025-05-01,Avastin,TER-05,26,144731.13,4,5650.4475,5,2,2025,3,0,47.0,46.0,27.0,46.333333333333336,0.5773502691898417,1,4,38.494396,4,26,38.494396,0.0,83.13378562927242,-12.494396209716797,12.494396209716797,XGBoost,4
2025-06-01,Avastin,TER-05,40,229312.2,2,5715.33,6,2,2025,6,0,26.0,46.0,42.0,39.66666666666666,11.846237095944584,1,4,37.58118,4,40,37.58118,0.0,90.99582748413081,2.4188194274902344,2.4188194274902344,XGBoost,4
2025-07-01,Avastin,TER-05,30,169535.4,1,5651.18,7,3,2025,1,0,40.0,47.0,49.0,37.66666666666666,10.692676621563638,1,4,32.47331,4,30,32.47331,0.0,83.82785949707029,-2.473308563232422,2.473308563232422,XGBoost,4
2025-08-01,Avastin,TER-05,25,146631.41,3,6024.053333333333,8,3,2025,4,0,30.0,26.0,46.0,32.0,7.211102550927994,1,4,27.584988,4,25,27.584988,0.0,84.93459243774413,-2.5849876403808594,2.5849876403808594,XGBoost,4
2025-09-01,Avastin,TER-05,30,174865.56,2,5918.6,9,3,2025,0,0,25.0,40.0,46.0,31.666666666666668,7.637626158259748,1,4,33.264423,4,30,33.264423,0.0,83.06302185058587,-3.264423370361328,3.264423370361328,XGBoost,4
2025-10-01,Avastin,TER-05,47,271757.76,1,5782.08,10,4,2025,2,0,30.0,30.0,47.0,28.33333333333333,2.8867513459481717,1,4,33.441406,4,47,33.441406,0.0,88.34163513183582,13.55859375,13.55859375,XGBoost,4
2025-11-01,Avastin,TER-05,32,176695.14,2,5855.07,11,4,2025,5,0,47.0,25.0,26.0,34.0,11.532562594670807,1,4,37.862988,4,32,37.862988,0.0,89.59148521423339,-5.862987518310547,5.862987518310547,XGBoost,4
2025-12-01,Avastin,TER-05,53,302943.76,1,5715.92,12,4,2025,0,0,32.0,30.0,40.0,36.333333333333336,9.291573243177584,1,4,36.22371,4,53,36.22371,0.0,85.92283935546875,16.776290893554688,16.776290893554688,XGBoost,4
